count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
41.48,0.020000,-9.615740,-1.612980,-1.082121,-0.840417,0.900240,-6.820347,-0.840411,0.900260,-6.820436,-0.980169,-0.164319,-0.110762,Transition
41.5,0.020000,-9.986156,-1.734376,-1.198162,-0.848064,0.899006,-6.822358,-0.840417,0.900240,-6.820347,-0.978983,-0.170507,-0.111888,Walking
41.52,0.020000,-9.380046,-1.877851,-1.048845,-0.843911,0.896896,-6.821688,-0.848064,0.899006,-6.822358,-0.977336,-0.180669,-0.110331,Walking
41.54,0.020000,-9.519112,-2.030697,-1.178800,-0.842549,0.892825,-6.825435,-0.843911,0.896896,-6.821688,-0.977289,-0.186256,-0.101066,Walking
41.56,0.019997,-9.381807,-2.027043,-0.579445,-0.838202,0.889191,-6.820463,-0.842549,0.892825,-6.825435,-0.978515,-0.188106,-0.084410,Walking
41.58,0.020000,-9.435513,-2.033443,-0.235134,-0.834559,0.885304,-6.813249,-0.838202,0.889191,-6.820463,-0.980390,-0.187473,-0.060737,Walking
41.6,0.020000,-9.535503,-2.079307,0.190697,-0.832626,0.880365,-6.803114,-0.834559,0.885304,-6.813249,-0.981873,-0.186782,-0.032217,Walking
41.62,0.020000,-9.715533,-1.993619,0.816329,-0.834230,0.877354,-6.786673,-0.832626,0.880365,-6.803114,-0.982193,-0.187876,-0.000581,Walking
41.64,0.020000,-9.673888,-2.173688,1.117264,-0.835271,0.871581,-6.770751,-0.834230,0.877354,-6.786673,-0.980818,-0.192155,0.032740,Walking
41.66,0.020000,-9.753662,-2.272815,1.667156,-0.838620,0.865808,-6.750107,-0.835271,0.871581,-6.770751,-0.977190,-0.202260,0.064729,Walking
41.68,0.020000,-9.795491,-2.441518,2.027407,-0.844003,0.859941,-6.728210,-0.838620,0.865808,-6.750107,-0.971088,-0.218978,0.095065,Walking
41.7,0.020000,-9.823960,-2.722489,2.647011,-0.851732,0.853431,-6.699141,-0.844003,0.859941,-6.728210,-0.962026,-0.244341,0.121669,Walking
41.72,0.019997,-9.891609,-3.043106,2.765951,-0.863226,0.847092,-6.672116,-0.851732,0.853431,-6.699141,-0.949730,-0.277892,0.144186,Walking
41.74,0.020000,-9.611690,-3.466155,3.094584,-0.871650,0.839030,-6.641136,-0.863226,0.847092,-6.672116,-0.936847,-0.312239,0.157557,Walking
41.76,0.020000,-9.374777,-3.766962,3.445518,-0.876947,0.829915,-6.602432,-0.871650,0.839030,-6.641136,-0.928637,-0.337534,0.153960,Walking
41.78,0.020000,-9.256887,-3.979378,3.367141,-0.880628,0.819679,-6.562621,-0.876947,0.829915,-6.602432,-0.924857,-0.353478,0.140332,Walking
41.8,0.020000,-9.131402,-4.115079,3.482776,-0.881582,0.807442,-6.517045,-0.880628,0.819679,-6.562621,-0.925965,-0.357106,0.122734,Walking
41.82,0.020000,-9.090494,-4.041791,3.327480,-0.880481,0.794722,-6.470453,-0.881582,0.807442,-6.517045,-0.932266,-0.347178,0.101727,Walking
41.84,0.020000,-8.852126,-3.967813,3.118742,-0.872802,0.779701,-6.423356,-0.880481,0.794722,-6.470453,-0.941494,-0.327910,0.077873,Walking
41.86,0.020000,-8.967068,-3.543307,2.969890,-0.865362,0.768133,-6.373486,-0.872802,0.779701,-6.423356,-0.951996,-0.302234,0.048567,Walking
41.88,0.019997,-8.969326,-3.233184,2.665426,-0.856239,0.757798,-6.322787,-0.865362,0.768133,-6.373486,-0.960808,-0.276897,0.013258,Walking
41.9,0.020000,-8.874696,-2.802464,2.307402,-0.844364,0.752681,-6.270329,-0.856239,0.757798,-6.322787,-0.965183,-0.259592,-0.032156,Walking
41.92,0.020000,-8.874701,-2.606373,1.816302,-0.832884,0.750344,-6.216560,-0.844364,0.752681,-6.270329,-0.963170,-0.253776,-0.088896,Walking
41.94,0.020000,-8.692529,-2.228944,1.432200,-0.819568,0.756185,-6.157565,-0.832884,0.750344,-6.216560,-0.953955,-0.256983,-0.154689,Walking
41.96,0.020000,-8.643488,-2.289195,0.488114,-0.808596,0.762273,-6.103012,-0.819568,0.756185,-6.157565,-0.937011,-0.264380,-0.228285,Walking
41.98,0.020000,-8.389720,-2.238729,-0.282961,-0.797129,0.770311,-6.048916,-0.808596,0.762273,-6.103012,-0.913667,-0.269179,-0.304558,Walking
42,0.020000,-8.391284,-2.065716,-1.269586,-0.790900,0.780946,-6.000139,-0.797129,0.770311,-6.048916,-0.887128,-0.264774,-0.378018,Walking
42.02,0.020000,-7.925706,-1.861999,-1.796865,-0.780636,0.792718,-5.948861,-0.790900,0.780946,-6.000139,-0.860235,-0.249802,-0.444517,Walking
42.04,0.020000,-7.729579,-1.612886,-2.515327,-0.771464,0.805224,-5.900819,-0.780636,0.792718,-5.948861,-0.834675,-0.228152,-0.501263,Walking
42.06,0.019997,-7.402429,-1.340163,-3.013124,-0.760368,0.818448,-5.853550,-0.771464,0.805224,-5.900819,-0.811142,-0.204024,-0.548108,Walking
42.08,0.020000,-7.146500,-1.105261,-3.480872,-0.748656,0.831862,-5.807760,-0.760368,0.818448,-5.853550,-0.788185,-0.181036,-0.588209,Walking
42.1,0.020000,-6.790701,-0.993977,-3.980676,-0.734719,0.843733,-5.764649,-0.748656,0.831862,-5.807760,-0.763254,-0.161828,-0.625504,Walking
42.12,0.020000,-6.413574,-0.964328,-4.207070,-0.718976,0.853127,-5.718668,-0.734719,0.843733,-5.764649,-0.734020,-0.146178,-0.663210,Walking
42.14,0.020000,-6.020067,-0.843921,-4.882524,-0.702347,0.861955,-5.678272,-0.718976,0.853127,-5.718668,-0.698418,-0.131021,-0.703595,Walking
42.16,0.020000,-5.549456,-0.828872,-5.344997,-0.684557,0.867948,-5.638880,-0.702347,0.861955,-5.678272,-0.656365,-0.115035,-0.745622,Walking
42.18,0.020000,-5.162997,-0.476128,-5.823155,-0.668092,0.877556,-5.601088,-0.684557,0.867948,-5.638880,-0.610218,-0.097507,-0.786210,Walking
42.2,0.020000,-4.681151,-0.780199,-6.253225,-0.650794,0.877800,-5.565092,-0.668092,0.877556,-5.601088,-0.565341,-0.080776,-0.820893,Walking
42.22,0.019997,-4.345046,-0.685859,-6.589073,-0.634484,0.877166,-5.530536,-0.650794,0.877800,-5.565092,-0.526068,-0.066682,-0.847825,Walking
42.24,0.020000,-4.126288,-0.687153,-6.880309,-0.619901,0.874499,-5.498019,-0.634484,0.877166,-5.530536,-0.494945,-0.056451,-0.867089,Walking
42.26,0.020000,-4.054855,-1.039028,-7.211780,-0.607670,0.863826,-5.469968,-0.619901,0.874499,-5.498019,-0.475675,-0.051520,-0.878111,Walking
42.28,0.020000,-4.047276,-0.796248,-7.286054,-0.597286,0.857872,-5.442328,-0.607670,0.863826,-5.469968,-0.465491,-0.050821,-0.883592,Walking
