count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
155.9,0.020004,-9.619413,-1.636034,-1.079830,-0.698952,0.902543,-7.097314,-0.698801,0.902501,-7.097301,-0.979803,-0.166983,-0.110011,Transition
155.92,0.020004,-9.277452,-1.821466,-0.958471,-0.692262,0.898897,-7.094932,-0.698952,0.902543,-7.097314,-0.979803,-0.167099,-0.109841,Walking
155.94,0.020004,-8.469101,-1.841558,-1.219253,-0.669345,0.894915,-7.098388,-0.692262,0.898897,-7.094932,-0.980096,-0.167429,-0.106675,Walking
155.96,0.019989,-8.417027,-1.857380,-1.126290,-0.645245,0.890785,-7.101778,-0.669345,0.894915,-7.098388,-0.980904,-0.168276,-0.097526,Walking
155.98,0.020004,-8.394694,-1.867638,-0.951282,-0.620472,0.886770,-7.104544,-0.645245,0.890785,-7.101778,-0.981967,-0.169923,-0.082873,Walking
156,0.020004,-8.361849,-1.881222,-0.717465,-0.594844,0.883020,-7.106560,-0.620472,0.886770,-7.104544,-0.982975,-0.172652,-0.062863,Walking
156.02,0.019989,-8.374227,-1.886454,-0.362102,-0.569354,0.879880,-7.106485,-0.594844,0.883020,-7.106560,-0.983632,-0.176287,-0.037293,Walking
156.04,0.020004,-8.358219,-1.898471,0.035201,-0.543550,0.877386,-7.104655,-0.569354,0.879880,-7.106485,-0.983500,-0.180819,-0.005737,Walking
156.06,0.020004,-8.368233,-1.913280,0.551633,-0.518248,0.875677,-7.099927,-0.543550,0.877386,-7.104655,-0.981963,-0.186324,0.032140,Walking
156.08,0.020004,-8.388062,-1.944856,1.148624,-0.494058,0.874565,-7.091902,-0.518248,0.875677,-7.099927,-0.978318,-0.192586,0.076193,Walking
156.1,0.019989,-8.378922,-1.986021,1.788639,-0.470991,0.873983,-7.080874,-0.494058,0.874565,-7.091902,-0.971756,-0.199480,0.126088,Walking
156.12,0.020004,-8.396406,-2.077396,2.577492,-0.450212,0.873005,-7.064533,-0.470991,0.873983,-7.080874,-0.961786,-0.206779,0.179473,Walking
156.14,0.020004,-8.433652,-2.156914,3.177274,-0.432805,0.871847,-7.046890,-0.450212,0.873005,-7.064533,-0.948405,-0.213971,0.233977,Walking
156.16,0.020004,-8.861987,-2.226528,3.872934,-0.426535,0.870062,-7.024128,-0.432805,0.871847,-7.046890,-0.935309,-0.217865,0.278804,Walking
156.18,0.019989,-9.275447,-2.233052,4.294169,-0.429825,0.867683,-6.997451,-0.426535,0.870062,-7.024128,-0.928731,-0.215499,0.301693,Walking
156.2,0.020004,-9.279935,-2.208853,4.484667,-0.433522,0.864576,-6.968734,-0.429825,0.867683,-6.997451,-0.927131,-0.209332,0.310818,Walking
156.22,0.020004,-9.357540,-2.216232,4.592228,-0.438423,0.859523,-6.938015,-0.433522,0.864576,-6.968734,-0.928899,-0.200165,0.311577,Walking
156.24,0.019989,-9.423697,-2.138042,4.574397,-0.443614,0.853592,-6.906097,-0.438423,0.859523,-6.938015,-0.934150,-0.187701,0.303534,Walking
156.26,0.020004,-9.519583,-2.000515,4.503430,-0.449222,0.847489,-6.872583,-0.443614,0.853592,-6.906097,-0.941818,-0.172827,0.288286,Walking
