count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
3.04,0.020000,-9.615743,-1.612990,-1.082073,-0.839042,0.900372,-6.858599,-0.839036,0.900393,-6.858689,-0.980169,-0.164319,-0.110762,Transition
3.06,0.020000,-9.475532,-1.674513,-0.696370,-0.836293,0.898915,-6.850062,-0.839042,0.900372,-6.858599,-0.979916,-0.163265,-0.114497,Walking
3.08,0.020000,-9.000156,-1.610760,-0.765026,-0.824061,0.898117,-6.841844,-0.836293,0.898915,-6.850062,-0.979791,-0.160129,-0.119869,Walking
3.1,0.020000,-8.955794,-1.573419,-0.736549,-0.810827,0.897218,-6.832881,-0.824061,0.898117,-6.841844,-0.980377,-0.155810,-0.120763,Walking
3.12,0.020000,-9.069379,-1.453041,-0.639726,-0.799640,0.897946,-6.822824,-0.810827,0.897218,-6.832881,-0.981520,-0.151828,-0.116473,Walking
3.14,0.020000,-8.912716,-1.519077,-0.497575,-0.785001,0.896717,-6.811880,-0.799640,0.897946,-6.822824,-0.983148,-0.148587,-0.106501,Walking
3.16,0.020000,-8.710126,-1.595183,-0.243977,-0.765899,0.893274,-6.798933,-0.785001,0.896717,-6.811880,-0.985242,-0.145057,-0.090862,Walking
3.18,0.020000,-8.818349,-1.520675,0.038145,-0.748475,0.890270,-6.784449,-0.765899,0.893274,-6.798933,-0.987721,-0.139702,-0.069934,Walking
3.2,0.020000,-8.823658,-1.475847,0.417300,-0.730634,0.886460,-6.767402,-0.748475,0.890270,-6.784449,-0.990387,-0.131024,-0.044345,Walking
3.22,0.020000,-9.009450,-1.424280,0.800473,-0.716004,0.881032,-6.748558,-0.730634,0.886460,-6.767402,-0.992965,-0.117525,-0.014449,Walking
3.24,0.020000,-8.744303,-1.291909,1.272426,-0.695695,0.874662,-6.726933,-0.716004,0.881032,-6.748558,-0.994874,-0.099224,0.019490,Walking
3.26,0.020000,-8.690495,-1.163118,1.815443,-0.674173,0.866016,-6.701846,-0.695695,0.874662,-6.726933,-0.995579,-0.074499,0.057196,Walking
3.28,0.020000,-8.546017,-0.941527,2.286706,-0.650025,0.855647,-6.675383,-0.674173,0.866016,-6.701846,-0.994230,-0.043127,0.098222,Walking
3.3,0.020000,-8.712019,-0.525805,2.518625,-0.629895,0.847400,-6.651647,-0.650025,0.855647,-6.675383,-0.990674,-0.011563,0.135760,Walking
3.32,0.020000,-9.071860,-0.146549,2.649516,-0.617720,0.841960,-6.630315,-0.629895,0.847400,-6.651647,-0.986813,0.012788,0.161361,Walking
3.34,0.020000,-9.120050,0.018806,2.893272,-0.607201,0.836008,-6.607613,-0.617720,0.841960,-6.630315,-0.983280,0.032253,0.179219,Walking
3.36,0.020000,-9.066113,0.184120,3.253647,-0.596293,0.829782,-6.580539,-0.607201,0.836008,-6.607613,-0.979765,0.050500,0.193675,Walking
3.38,0.020000,-9.028729,0.335040,3.431168,-0.585286,0.823322,-6.552136,-0.596293,0.829782,-6.580539,-0.976461,0.067081,0.204998,Walking
