count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
192.5,0.020004,-9.607513,-1.607577,-1.089113,-0.728139,0.901334,-7.031073,-0.728323,0.901448,-7.031100,-0.980296,-0.163288,-0.111159,Transition
192.52,0.019989,-9.226426,-1.778421,-1.002348,-0.720339,0.897814,-7.029312,-0.728139,0.901334,-7.031073,-0.980288,-0.163338,-0.111159,Walking
192.54,0.020004,-8.470513,-1.803081,-1.243881,-0.697369,0.893943,-7.032981,-0.720339,0.897814,-7.029312,-0.980507,-0.164072,-0.108100,Walking
192.56,0.020004,-8.430719,-1.822911,-1.149842,-0.673458,0.889919,-7.036528,-0.697369,0.893943,-7.032981,-0.981246,-0.165315,-0.099136,Walking
192.58,0.020004,-8.406096,-1.837406,-0.974394,-0.648855,0.886014,-7.039433,-0.673458,0.889919,-7.036528,-0.982259,-0.167402,-0.084526,Walking
192.6,0.019989,-8.372272,-1.856004,-0.741240,-0.623404,0.882368,-7.041621,-0.648855,0.886014,-7.039433,-0.983233,-0.170604,-0.064398,Walking
192.62,0.020004,-8.384163,-1.865812,-0.385333,-0.598049,0.879328,-7.041738,-0.623404,0.882368,-7.041621,-0.983861,-0.174703,-0.038684,Walking
192.64,0.020004,-8.366116,-1.882246,0.019320,-0.572363,0.876935,-7.039979,-0.598049,0.879328,-7.041738,-0.983701,-0.179676,-0.006994,Walking
192.66,0.019989,-8.374063,-1.901220,0.540113,-0.547162,0.875321,-7.035262,-0.572363,0.876935,-7.039979,-0.982142,-0.185571,0.031001,Walking
192.68,0.020004,-8.394753,-1.935961,1.136094,-0.523072,0.874286,-7.027305,-0.547162,0.875321,-7.035262,-0.978490,-0.192073,0.075263,Walking
192.7,0.020004,-8.384948,-1.978356,1.781142,-0.500076,0.873778,-7.016293,-0.523072,0.874286,-7.027305,-0.971921,-0.199079,0.125452,Walking
192.72,0.020004,-8.400313,-2.070711,2.575239,-0.479349,0.872873,-6.999927,-0.500076,0.873778,-7.016293,-0.961919,-0.206472,0.179112,Walking
192.74,0.019989,-8.438636,-2.150871,3.180131,-0.462039,0.871803,-6.982211,-0.479349,0.872873,-6.999927,-0.948481,-0.213795,0.233828,Walking
192.76,0.020004,-8.863608,-2.223867,3.875076,-0.455798,0.870062,-6.959399,-0.462039,0.871803,-6.982211,-0.935330,-0.217821,0.278769,Walking
192.78,0.020004,-9.273734,-2.232956,4.293318,-0.459057,0.867683,-6.932719,-0.455798,0.870062,-6.959399,-0.928731,-0.215499,0.301692,Walking
192.8,0.020004,-9.278242,-2.208856,4.484835,-0.462719,0.864576,-6.903998,-0.459057,0.867683,-6.932719,-0.927131,-0.209331,0.310818,Walking
192.82,0.019989,-9.355911,-2.216419,4.593734,-0.467585,0.859523,-6.873272,-0.462719,0.864576,-6.903998,-0.928899,-0.200165,0.311577,Walking
192.84,0.020004,-9.421597,-2.137821,4.573442,-0.472737,0.853592,-6.841350,-0.467585,0.859523,-6.873272,-0.934150,-0.187701,0.303534,Walking
192.86,0.020004,-9.517608,-2.000516,4.503789,-0.478306,0.847489,-6.807828,-0.472737,0.853592,-6.841350,-0.941818,-0.172827,0.288286,Walking
192.88,0.019989,-9.633708,-1.801653,4.397065,-0.484242,0.841997,-6.771793,-0.478306,0.847489,-6.807828,-0.951756,-0.155645,0.264454,Walking
192.9,0.020004,-9.733722,-1.594401,4.137149,-0.490117,0.837043,-6.735120,-0.484242,0.841997,-6.771793,-0.962288,-0.137285,0.234851,Walking
192.92,0.020004,-9.946939,-1.369523,3.983760,-0.498282,0.833247,-6.694708,-0.490117,0.837043,-6.735120,-0.972354,-0.120261,0.200165,Walking
192.94,0.020004,-10.081890,-1.187939,3.697741,-0.507428,0.830415,-6.652411,-0.498282,0.833247,-6.694708,-0.981108,-0.106666,0.161399,Walking
192.96,0.019989,-10.271680,-1.022070,3.498261,-0.519034,0.829297,-6.606019,-0.507428,0.830415,-6.652411,-0.987875,-0.098484,0.120017,Walking
192.98,0.020004,-10.339980,-0.931817,3.245509,-0.531158,0.829966,-6.556002,-0.519034,0.829297,-6.606019,-0.992244,-0.098397,0.075963,Walking
193,0.020004,-10.334010,-0.915799,2.896544,-0.542829,0.832352,-6.504066,-0.531158,0.829966,-6.556002,-0.993947,-0.105509,0.030616,Walking
193.02,0.019989,-10.278410,-0.936787,2.516209,-0.553691,0.837622,-6.450626,-0.542829,0.832352,-6.504066,-0.992355,-0.122367,-0.016031,Walking
193.04,0.020004,-10.130360,-1.107027,2.012715,-0.562660,0.844457,-6.397767,-0.553691,0.837622,-6.450626,-0.986950,-0.147677,-0.064191,Walking
193.06,0.020004,-9.919367,-1.313230,1.453929,-0.569230,0.852786,-6.346241,-0.562660,0.844457,-6.397767,-0.977670,-0.176311,-0.114353,Walking
193.08,0.020004,-9.656514,-1.573320,0.818361,-0.573204,0.861664,-6.296904,-0.569230,0.852786,-6.346241,-0.964107,-0.205616,-0.167990,Walking
193.1,0.019989,-9.379588,-1.826428,0.201853,-0.575111,0.870714,-6.248867,-0.573204,0.861664,-6.296904,-0.946398,-0.232334,-0.224393,Walking
