count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
1.96,0.020000,-9.729846,-2.002300,0.387325,-0.761832,0.893479,-6.847043,-0.759281,0.893676,-6.849820,-0.978830,-0.203104,0.025331,Idle
1.98,0.020000,-9.747444,-1.929317,0.366282,-0.764438,0.893337,-6.844278,-0.761832,0.893479,-6.847043,-0.980340,-0.195941,0.023244,Idle
2,0.020000,-9.759834,-1.872509,0.362354,-0.767076,0.893245,-6.841497,-0.764438,0.893337,-6.844278,-0.981440,-0.190412,0.022766,Idle
2.02,0.020000,-9.769642,-1.828429,0.358029,-0.769747,0.893185,-6.838780,-0.767076,0.893245,-6.841497,-0.982274,-0.186080,0.022646,Idle
2.04,0.020000,-9.776291,-1.791517,0.338125,-0.772410,0.893148,-6.836191,-0.769747,0.893185,-6.838780,-0.982989,-0.182429,0.021270,Idle
2.06,0.020000,-9.775941,-1.764589,0.312531,-0.774963,0.893109,-6.833915,-0.772410,0.893148,-6.836191,-0.983517,-0.179677,0.020258,Idle
2.08,0.020000,-9.777023,-1.746338,0.299828,-0.777469,0.893071,-6.831783,-0.774963,0.893109,-6.833915,-0.983865,-0.177824,0.019700,Idle
2.1,0.020000,-9.778010,-1.734804,0.280205,-0.779948,0.893036,-6.829737,-0.777469,0.893071,-6.831783,-0.984105,-0.176661,0.018132,Idle
2.12,0.020000,-9.777458,-1.730660,0.257328,-0.782401,0.893037,-6.827757,-0.779948,0.893036,-6.829737,-0.984182,-0.176423,0.016140,Idle
2.14,0.020000,-9.774963,-1.738619,0.235708,-0.784832,0.893069,-6.825883,-0.782401,0.893037,-6.827757,-0.984033,-0.177395,0.014476,Idle
2.16,0.020000,-9.770075,-1.759303,0.204382,-0.787241,0.893129,-6.824209,-0.784832,0.893069,-6.825883,-0.983655,-0.179645,0.012301,Idle
2.18,0.020000,-9.765962,-1.790196,0.169259,-0.789676,0.893193,-6.822723,-0.787241,0.893129,-6.824209,-0.983101,-0.182810,0.009681,Idle
2.2,0.020000,-9.762262,-1.824439,0.138993,-0.792161,0.893252,-6.821423,-0.789676,0.893193,-6.822723,-0.982468,-0.186278,0.007543,Idle
2.22,0.020000,-9.758073,-1.859507,0.107052,-0.794669,0.893180,-6.820414,-0.792161,0.893252,-6.821423,-0.981924,-0.189187,0.005767,Idle
2.24,0.020000,-9.755171,-1.882642,0.083729,-0.797192,0.893034,-6.819585,-0.794669,0.893180,-6.820414,-0.981548,-0.191167,0.004311,Idle
2.26,0.020000,-9.750904,-1.900617,0.090308,-0.799714,0.892952,-6.818664,-0.797192,0.893034,-6.819585,-0.981125,-0.193325,0.004513,Idle
2.28,0.020000,-9.746383,-1.927001,0.100821,-0.802250,0.892864,-6.817830,-0.799714,0.892952,-6.818664,-0.980589,-0.195983,0.006024,Idle
2.3,0.020000,-9.742289,-1.953435,0.102982,-0.804807,0.892751,-6.817136,-0.802250,0.892864,-6.817830,-0.980066,-0.198553,0.006961,Idle
2.32,0.020000,-9.742174,-1.972277,0.104815,-0.807417,0.892527,-6.816566,-0.804807,0.892751,-6.817136,-0.979785,-0.199904,0.007783,Idle
2.34,0.020000,-9.744637,-1.971987,0.114799,-0.810065,0.892244,-6.816119,-0.807417,0.892527,-6.816566,-0.979837,-0.199575,0.009423,Idle
2.36,0.020000,-9.744760,-1.967788,0.131688,-0.812719,0.892032,-6.815823,-0.810065,0.892244,-6.816119,-0.979823,-0.199512,0.011912,Idle
2.38,0.020000,-9.742745,-1.974637,0.157147,-0.815361,0.891787,-6.815542,-0.812719,0.892032,-6.815823,-0.979680,-0.200038,0.014590,Idle
2.4,0.020000,-9.741904,-1.975098,0.176919,-0.817979,0.891472,-6.815217,-0.815361,0.891787,-6.815542,-0.979714,-0.199731,0.016375,Idle
2.42,0.020000,-9.745239,-1.964836,0.183762,-0.820617,0.891108,-6.815027,-0.817979,0.891472,-6.815217,-0.979954,-0.198430,0.017765,Idle
2.44,0.020000,-9.748105,-1.946240,0.194151,-0.823230,0.890677,-6.814966,-0.820617,0.891108,-6.815027,-0.980371,-0.196198,0.019482,Idle
2.46,0.020000,-9.749795,-1.914151,0.204123,-0.825732,0.890121,-6.815032,-0.823230,0.890677,-6.814966,-0.981111,-0.192288,0.021143,Idle
2.48,0.020000,-9.749359,-1.867739,0.210937,-0.828054,0.889570,-6.815269,-0.825732,0.890121,-6.815032,-0.981986,-0.187584,0.022708,Idle
2.5,0.020000,-9.744110,-1.831814,0.218815,-0.830154,0.889080,-6.815700,-0.828054,0.889570,-6.815269,-0.982578,-0.184230,0.024505,Idle
2.52,0.020000,-9.745378,-1.805405,0.236859,-0.832167,0.888473,-6.816020,-0.830154,0.889080,-6.815700,-0.983155,-0.180946,0.025778,Idle
2.54,0.020000,-9.747970,-1.763784,0.238632,-0.834071,0.887810,-6.816348,-0.832167,0.888473,-6.816020,-0.983973,-0.176413,0.025995,Idle
