count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
20.48,0.020000,-9.623411,-1.588403,-1.093048,-0.838959,0.900688,-6.861232,-0.838883,0.900655,-6.861014,-0.980592,-0.162082,-0.110309,Idle
20.5,0.020000,-9.621331,-1.592110,-1.102812,-0.839000,0.900715,-6.861684,-0.838959,0.900688,-6.861232,-0.980556,-0.162436,-0.110113,Idle
20.52,0.020000,-9.620138,-1.594979,-1.107837,-0.839025,0.900740,-6.862259,-0.839000,0.900715,-6.861684,-0.980522,-0.162713,-0.110001,Idle
20.54,0.019999,-9.615824,-1.597111,-1.100701,-0.838955,0.900726,-6.862764,-0.839025,0.900740,-6.862259,-0.980561,-0.162735,-0.109626,Idle
20.56,0.020000,-9.618167,-1.595039,-1.094031,-0.838913,0.900731,-6.863272,-0.838955,0.900726,-6.862764,-0.980657,-0.162618,-0.108936,Idle
20.58,0.020000,-9.621504,-1.594740,-1.086292,-0.838927,0.900773,-6.863774,-0.838913,0.900731,-6.863272,-0.980715,-0.162777,-0.108172,Idle
20.6,0.020000,-9.627339,-1.595928,-1.075335,-0.839053,0.900872,-6.864218,-0.838927,0.900773,-6.863774,-0.980737,-0.163188,-0.107356,Idle
20.62,0.019999,-9.630244,-1.599492,-1.065995,-0.839237,0.901000,-6.864633,-0.839053,0.900872,-6.864218,-0.980740,-0.163698,-0.106547,Idle
20.64,0.020000,-9.629910,-1.602844,-1.056820,-0.839404,0.901095,-6.865012,-0.839237,0.901000,-6.864633,-0.980792,-0.163872,-0.105799,Idle
20.66,0.020000,-9.628736,-1.601721,-1.050564,-0.839534,0.901211,-6.865387,-0.839404,0.901095,-6.865012,-0.980859,-0.163868,-0.105179,Idle
20.68,0.020000,-9.624342,-1.605127,-1.045849,-0.839586,0.901371,-6.865750,-0.839534,0.901211,-6.865387,-0.980809,-0.164436,-0.104759,Idle
20.7,0.019999,-9.615958,-1.615754,-1.033255,-0.839485,0.901448,-6.865926,-0.839586,0.901371,-6.865750,-0.980733,-0.165098,-0.104432,Idle
20.72,0.020000,-9.612109,-1.620007,-1.024723,-0.839307,0.901485,-6.866006,-0.839485,0.901448,-6.865926,-0.980735,-0.165324,-0.104049,Idle
20.74,0.020000,-9.627863,-1.615255,-1.037127,-0.839439,0.901649,-6.866436,-0.839307,0.901485,-6.866006,-0.980762,-0.165494,-0.103529,Idle
20.76,0.020000,-9.627499,-1.618199,-1.029444,-0.839561,0.901816,-6.866836,-0.839439,0.901649,-6.866436,-0.980775,-0.165805,-0.102899,Idle
20.78,0.019999,-9.626392,-1.622655,-1.020735,-0.839664,0.901986,-6.867182,-0.839561,0.901816,-6.866836,-0.980760,-0.166274,-0.102288,Idle
20.8,0.020000,-9.623770,-1.628759,-1.001210,-0.839728,0.902142,-6.867184,-0.839664,0.901986,-6.867182,-0.980691,-0.166827,-0.102050,Idle
20.82,0.020000,-9.621778,-1.634329,-0.995268,-0.839775,0.902289,-6.867006,-0.839728,0.902142,-6.867184,-0.980570,-0.167347,-0.102359,Idle
20.84,0.020000,-9.632776,-1.634772,-1.015180,-0.840070,0.902544,-6.867157,-0.839775,0.902289,-6.867006,-0.980432,-0.167939,-0.102716,Idle
20.86,0.019999,-9.629823,-1.641649,-1.013876,-0.840331,0.902785,-6.867243,-0.840070,0.902544,-6.867157,-0.980302,-0.168573,-0.102911,Idle
20.88,0.020000,-9.625458,-1.648090,-1.008619,-0.840525,0.902997,-6.867202,-0.840331,0.902785,-6.867243,-0.980202,-0.169085,-0.103024,Idle
20.9,0.020000,-9.620809,-1.654003,-1.015946,-0.840648,0.903206,-6.867283,-0.840525,0.902997,-6.867202,-0.980089,-0.169666,-0.103149,Idle
