count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
22.28,0.019999,-9.622784,-1.619413,-1.051988,-0.840070,0.900701,-6.854510,-0.839924,0.900858,-6.855210,-0.980171,-0.164281,-0.110802,Transition
22.3,0.020000,-9.875104,-1.428130,-0.569442,-0.845168,0.902969,-6.843000,-0.840070,0.900701,-6.854510,-0.980657,-0.157135,-0.116710,Walking
22.32,0.020000,-8.980135,-1.148107,-0.743441,-0.832278,0.908703,-6.833012,-0.845168,0.902969,-6.843000,-0.981100,-0.146262,-0.126694,Walking
22.34,0.020000,-9.030325,-1.200592,-0.300493,-0.820419,0.912347,-6.812815,-0.832278,0.908703,-6.833012,-0.980964,-0.140958,-0.133567,Walking
22.36,0.019999,-8.893120,-1.203948,-0.092871,-0.805886,0.915478,-6.787519,-0.820419,0.912347,-6.812815,-0.980617,-0.138682,-0.138409,Walking
22.38,0.020000,-8.746858,-1.215199,0.088609,-0.788526,0.918293,-6.757796,-0.805886,0.915478,-6.787519,-0.980103,-0.138223,-0.142456,Walking
22.4,0.020000,-8.665889,-1.300783,0.157165,-0.769715,0.919507,-6.725676,-0.788526,0.918293,-6.757796,-0.979248,-0.138788,-0.147687,Walking
22.42,0.020000,-8.502592,-1.377306,0.346784,-0.747899,0.919288,-6.688171,-0.769715,0.919507,-6.725676,-0.977920,-0.139279,-0.155798,Walking
22.44,0.019999,-8.547466,-1.618989,0.574200,-0.727339,0.913879,-6.643666,-0.747899,0.919288,-6.688171,-0.976100,-0.137463,-0.168322,Walking
22.46,0.020000,-8.267289,-1.725296,0.402731,-0.701791,0.906123,-6.599021,-0.727339,0.913879,-6.643666,-0.972950,-0.136344,-0.186489,Walking
22.48,0.020000,-8.155059,-1.907117,0.375446,-0.675049,0.895447,-6.550280,-0.701791,0.906123,-6.599021,-0.967595,-0.139992,-0.210147,Walking
22.5,0.020000,-8.137570,-2.336179,0.507218,-0.649770,0.879186,-6.493112,-0.675049,0.895447,-6.550280,-0.958359,-0.155264,-0.239668,Walking
22.52,0.019999,-8.288258,-2.750371,0.162396,-0.630408,0.860628,-6.436079,-0.649770,0.879186,-6.493112,-0.943573,-0.185772,-0.274153,Walking
22.54,0.020000,-8.563026,-3.246161,0.103923,-0.620687,0.840639,-6.372998,-0.630408,0.860628,-6.436079,-0.922433,-0.229024,-0.310912,Walking
22.56,0.020000,-8.388922,-3.760826,-0.338157,-0.614093,0.822990,-6.310660,-0.620687,0.840639,-6.372998,-0.888748,-0.293411,-0.352190,Walking
22.58,0.020000,-7.743145,-4.348550,-0.678967,-0.604816,0.809656,-6.245943,-0.614093,0.822990,-6.310660,-0.836592,-0.375319,-0.399060,Walking
22.6,0.020000,-6.038310,-4.788334,-1.242878,-0.578081,0.805639,-6.179584,-0.604816,0.809656,-6.245943,-0.751785,-0.467634,-0.464906,Walking
22.62,0.019999,-4.409670,-5.407195,-2.191029,-0.542662,0.805337,-6.115782,-0.578081,0.805639,-6.179584,-0.630049,-0.549655,-0.548560,Walking
22.64,0.020000,-2.391500,-5.315512,-3.216401,-0.494911,0.815372,-6.054320,-0.542662,0.805337,-6.115782,-0.487155,-0.592992,-0.641124,Walking
22.66,0.020000,-0.552575,-4.765847,-4.300875,-0.440881,0.838011,-5.997698,-0.494911,0.815372,-6.054320,-0.331700,-0.601199,-0.727004,Walking
22.68,0.020000,1.201858,-4.199173,-5.354140,-0.382782,0.869924,-5.950175,-0.440881,0.838011,-5.997698,-0.173602,-0.590699,-0.787996,Walking
