count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
161.12,0.020004,-9.616065,-1.622532,-1.076909,-0.840146,0.901914,-6.858739,-0.840096,0.901906,-6.858935,-0.979979,-0.165435,-0.110778,Idle
161.14,0.020004,-9.605678,-1.626179,-1.083611,-0.839988,0.901830,-6.858645,-0.840146,0.901914,-6.858739,-0.979977,-0.165342,-0.110939,Idle
161.16,0.020004,-9.600045,-1.625557,-1.088383,-0.839707,0.901694,-6.858637,-0.839988,0.901830,-6.858645,-0.980028,-0.165011,-0.110985,Idle
161.18,0.019989,-9.613815,-1.616257,-1.083443,-0.839688,0.901671,-6.858548,-0.839707,0.901694,-6.858637,-0.980100,-0.164636,-0.110898,Idle
161.2,0.020004,-9.615605,-1.613137,-1.081912,-0.839691,0.901651,-6.858455,-0.839688,0.901671,-6.858548,-0.980166,-0.164337,-0.110763,Idle
161.22,0.020004,-9.620423,-1.610943,-1.084116,-0.839790,0.901662,-6.858401,-0.839691,0.901651,-6.858455,-0.980174,-0.164272,-0.110786,Idle
161.24,0.019989,-9.616697,-1.613370,-1.087226,-0.839819,0.901637,-6.858378,-0.839790,0.901662,-6.858401,-0.980146,-0.164335,-0.110943,Idle
161.26,0.020004,-9.613366,-1.614225,-1.090132,-0.839783,0.901579,-6.858379,-0.839819,0.901637,-6.858378,-0.980140,-0.164250,-0.111120,Idle
161.28,0.020004,-9.606604,-1.613540,-1.089325,-0.839601,0.901461,-6.858349,-0.839783,0.901579,-6.858379,-0.980194,-0.163878,-0.111195,Idle
161.3,0.020004,-9.607242,-1.608113,-1.089074,-0.839413,0.901343,-6.858321,-0.839601,0.901461,-6.858349,-0.980290,-0.163327,-0.111160,Idle
161.32,0.019989,-9.610950,-1.603289,-1.089948,-0.839290,0.901265,-6.858311,-0.839413,0.901343,-6.858321,-0.980338,-0.163036,-0.111159,Idle
161.34,0.020004,-9.614498,-1.601406,-1.092267,-0.839239,0.901210,-6.858308,-0.839290,0.901265,-6.858311,-0.980328,-0.162962,-0.111354,Idle
161.36,0.020004,-9.616631,-1.599742,-1.097305,-0.839239,0.901169,-6.858312,-0.839239,0.901210,-6.858308,-0.980289,-0.162865,-0.111839,Idle
161.38,0.019989,-9.621578,-1.596928,-1.107848,-0.839349,0.901196,-6.858441,-0.839239,0.901169,-6.858312,-0.980230,-0.162924,-0.112269,Idle
161.4,0.020004,-9.619066,-1.599988,-1.110817,-0.839423,0.901209,-6.858582,-0.839349,0.901196,-6.858441,-0.980163,-0.163161,-0.112516,Idle
161.42,0.020004,-9.610743,-1.605410,-1.113031,-0.839343,0.901155,-6.858708,-0.839423,0.901209,-6.858582,-0.980092,-0.163377,-0.112815,Idle
161.44,0.020004,-9.607829,-1.606797,-1.109818,-0.839218,0.901096,-6.858697,-0.839343,0.901155,-6.858708,-0.980030,-0.163488,-0.113190,Idle
161.46,0.019989,-9.606380,-1.606543,-1.108867,-0.839073,0.901038,-6.858585,-0.839218,0.901096,-6.858697,-0.979985,-0.163474,-0.113603,Idle
161.48,0.020004,-9.614318,-1.604189,-1.119978,-0.839087,0.900993,-6.858639,-0.839073,0.901038,-6.858585,-0.979981,-0.163294,-0.113892,Idle
161.5,0.020004,-9.612030,-1.602391,-1.120755,-0.839045,0.900914,-6.858691,-0.839087,0.900993,-6.858639,-0.980030,-0.162942,-0.113984,Idle
161.52,0.019989,-9.602481,-1.602299,-1.117939,-0.838795,0.900733,-6.858699,-0.839045,0.900914,-6.858691,-0.980126,-0.162411,-0.113915,Idle
161.54,0.020004,-9.608465,-1.593796,-1.117265,-0.838643,0.900620,-6.858723,-0.838795,0.900733,-6.858699,-0.980229,-0.161887,-0.113771,Idle
161.56,0.020004,-9.612803,-1.588404,-1.116812,-0.838566,0.900557,-6.858756,-0.838643,0.900620,-6.858723,-0.980288,-0.161598,-0.113674,Idle
161.58,0.020004,-9.623994,-1.583197,-1.122480,-0.838706,0.900580,-6.858946,-0.838566,0.900557,-6.858756,-0.980330,-0.161501,-0.113453,Idle
161.6,0.019989,-7.480260,-2.236937,-2.001566,-0.802857,0.912430,-6.869125,-0.838706,0.900580,-6.858946,-0.945330,-0.288459,-0.152126,Fall
161.62,0.020004,-9.921105,-0.339091,-2.104908,-0.812319,0.954458,-6.891073,-0.802857,0.912430,-6.869125,-0.963110,-0.248729,-0.102727,After_fall
