count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
3.04,0.020000,-9.595406,-1.582434,-1.092301,-0.837785,0.904600,-6.859169,-0.838186,0.904010,-6.859055,-0.980169,-0.164319,-0.110762,Transition
3.06,0.020000,-9.986554,-1.734866,-1.198713,-0.845440,0.903357,-6.861191,-0.837785,0.904600,-6.859169,-0.978983,-0.170507,-0.111888,Walking
3.08,0.020000,-9.522980,-1.928578,-1.087277,-0.844146,0.900232,-6.861290,-0.845440,0.903357,-6.861191,-0.977336,-0.180668,-0.110331,Walking
3.1,0.020000,-9.455280,-2.007211,-0.875727,-0.841507,0.896631,-6.858975,-0.844146,0.900232,-6.861290,-0.977289,-0.186255,-0.101066,Walking
3.12,0.020000,-9.384022,-2.028757,-0.471935,-0.837203,0.892963,-6.851853,-0.841507,0.896631,-6.858975,-0.978515,-0.188105,-0.084410,Walking
3.14,0.020000,-9.435876,-2.037641,-0.230071,-0.833568,0.888992,-6.844538,-0.837203,0.892963,-6.851853,-0.980390,-0.187473,-0.060737,Walking
3.16,0.020000,-9.538451,-2.088692,0.268053,-0.831694,0.883865,-6.832856,-0.833568,0.888992,-6.844538,-0.981873,-0.186782,-0.032217,Walking
3.18,0.020000,-9.521280,-2.042826,0.641683,-0.829413,0.879869,-6.819908,-0.831694,0.883865,-6.832856,-0.982193,-0.187876,-0.000581,Walking
3.2,0.020000,-9.608170,-2.138375,1.135999,-0.829140,0.874803,-6.803612,-0.829413,0.879869,-6.819908,-0.980818,-0.192155,0.032740,Walking
3.22,0.020000,-9.736386,-2.291447,1.642231,-0.832143,0.868657,-6.783467,-0.829140,0.874803,-6.803612,-0.977190,-0.202260,0.064729,Walking
3.24,0.020000,-9.737063,-2.511950,1.936668,-0.836357,0.861382,-6.763385,-0.832143,0.868657,-6.783467,-0.971088,-0.218978,0.095065,Walking
3.26,0.020000,-9.738974,-2.828769,2.497603,-0.842387,0.852746,-6.737305,-0.836357,0.861382,-6.763385,-0.962026,-0.244341,0.121669,Walking
3.28,0.020000,-9.893689,-3.051376,2.763626,-0.853924,0.846241,-6.710321,-0.842387,0.852746,-6.737305,-0.949730,-0.277892,0.144186,Walking
3.3,0.020000,-9.758917,-3.422897,3.168101,-0.865292,0.839045,-6.677872,-0.853924,0.846241,-6.710321,-0.936847,-0.312239,0.157557,Walking
3.32,0.020000,-9.399481,-3.755603,3.448522,-0.871083,0.830157,-6.639109,-0.865292,0.839045,-6.677872,-0.928637,-0.337534,0.153960,Walking
3.34,0.020000,-9.287746,-3.976592,3.390364,-0.875381,0.819977,-6.598835,-0.871083,0.830157,-6.639109,-0.924857,-0.353478,0.140332,Walking
3.36,0.020000,-9.164948,-4.101496,3.607237,-0.877006,0.808011,-6.550770,-0.875381,0.819977,-6.598835,-0.925965,-0.357106,0.122734,Walking
3.38,0.020000,-9.140541,-4.011058,3.539990,-0.876906,0.795906,-6.499929,-0.877006,0.808011,-6.550770,-0.932266,-0.347178,0.101727,Walking
3.4,0.020000,-9.000431,-3.872892,3.187271,-0.872194,0.782784,-6.451463,-0.876906,0.795906,-6.499929,-0.941494,-0.327910,0.077873,Walking
3.42,0.020000,-8.954399,-3.487877,2.902667,-0.864500,0.772325,-6.402938,-0.872194,0.782784,-6.451463,-0.951996,-0.302234,0.048567,Walking
3.44,0.020000,-8.964911,-3.180825,2.593500,-0.855288,0.763036,-6.353670,-0.864500,0.772325,-6.402938,-0.960808,-0.276898,0.013258,Walking
