count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
149.76,0.020004,-9.617532,-1.661276,-1.020928,-0.840546,0.903392,-6.865836,-0.840460,0.903187,-6.865696,-0.979941,-0.170390,-0.103356,Idle
149.78,0.020004,-9.620782,-1.667830,-1.009126,-0.840732,0.903612,-6.865646,-0.840546,0.903392,-6.865836,-0.979761,-0.171136,-0.103837,Idle
149.8,0.020004,-9.619043,-1.674271,-1.014763,-0.840920,0.903828,-6.865434,-0.840732,0.903612,-6.865646,-0.979576,-0.171773,-0.104523,Idle
149.82,0.019989,-9.615915,-1.682787,-1.023096,-0.841085,0.904031,-6.865276,-0.840920,0.903828,-6.865434,-0.979374,-0.172572,-0.105096,Idle
149.84,0.020004,-9.616713,-1.690434,-1.033885,-0.841312,0.904259,-6.865201,-0.841085,0.904031,-6.865276,-0.979141,-0.173477,-0.105775,Idle
149.86,0.020004,-9.616378,-1.697763,-1.047221,-0.841585,0.904507,-6.865184,-0.841312,0.904259,-6.865201,-0.978875,-0.174327,-0.106833,Idle
149.88,0.019989,-9.600504,-1.711028,-1.046896,-0.841590,0.904605,-6.864893,-0.841585,0.904507,-6.865184,-0.978619,-0.174920,-0.108201,Idle
149.9,0.020004,-9.597267,-1.714994,-1.059154,-0.841570,0.904684,-6.864579,-0.841590,0.904605,-6.864893,-0.978413,-0.175220,-0.109571,Idle
149.92,0.020004,-9.597236,-1.717114,-1.067088,-0.841571,0.904749,-6.864287,-0.841570,0.904684,-6.864579,-0.978309,-0.175369,-0.110260,Idle
149.94,0.020004,-9.600314,-1.716619,-1.074236,-0.841637,0.904826,-6.864101,-0.841571,0.904749,-6.864287,-0.978286,-0.175378,-0.110452,Idle
149.96,0.019989,-9.602542,-1.715496,-1.080574,-0.841752,0.904910,-6.863990,-0.841637,0.904826,-6.864101,-0.978269,-0.175302,-0.110717,Idle
149.98,0.020004,-9.604212,-1.715705,-1.071075,-0.841912,0.905010,-6.863606,-0.841752,0.904910,-6.863990,-0.978203,-0.175404,-0.111140,Idle
150,0.020004,-9.600433,-1.720026,-1.076845,-0.842022,0.905083,-6.863221,-0.841912,0.905010,-6.863606,-0.978081,-0.175708,-0.111733,Idle
150.02,0.020004,-9.589230,-1.726351,-1.086001,-0.841930,0.905062,-6.862864,-0.842022,0.905083,-6.863221,-0.977961,-0.175870,-0.112523,Idle
150.04,0.019989,-9.587242,-1.727366,-1.088718,-0.841813,0.904997,-6.862403,-0.841930,0.905062,-6.862864,-0.977890,-0.175748,-0.113327,Idle
150.06,0.020004,-9.586315,-1.725253,-1.090466,-0.841676,0.904898,-6.861869,-0.841813,0.904997,-6.862403,-0.977895,-0.175363,-0.113883,Idle
150.08,0.020004,-9.602077,-1.716146,-1.105886,-0.841862,0.904962,-6.861554,-0.841676,0.904898,-6.861869,-0.977860,-0.175264,-0.114337,Idle
150.1,0.019989,-9.599825,-1.719590,-1.110006,-0.842022,0.905013,-6.861240,-0.841862,0.904962,-6.861554,-0.977760,-0.175549,-0.114751,Idle
150.12,0.020004,-9.589364,-1.725357,-1.107310,-0.841980,0.904962,-6.860824,-0.842022,0.905013,-6.861240,-0.977719,-0.175619,-0.114994,Idle
150.14,0.020004,-9.587070,-1.725967,-1.107984,-0.841881,0.904835,-6.860430,-0.841980,0.904962,-6.860824,-0.977782,-0.175294,-0.114954,Idle
150.16,0.020004,-9.586405,-1.722257,-1.105742,-0.841737,0.904651,-6.860054,-0.841881,0.904835,-6.860430,-0.977940,-0.174623,-0.114631,Idle
150.18,0.019989,-9.598330,-1.711047,-1.109061,-0.841815,0.904575,-6.859715,-0.841737,0.904651,-6.860054,-0.978027,-0.174033,-0.114783,Idle
150.2,0.020004,-7.479961,-2.365518,-1.987080,-0.806473,0.915672,-6.869742,-0.841815,0.904575,-6.859715,-0.942574,-0.297681,-0.151459,Fall
150.22,0.020004,-10.308270,-1.391731,-0.641144,-0.825054,0.938847,-6.856041,-0.806473,0.915672,-6.869742,-0.956111,-0.259959,-0.135175,After_fall
150.24,0.019989,-10.945750,2.100979,-0.190606,-0.848569,0.991269,-6.845380,-0.825054,0.938847,-6.856041,-0.995855,-0.053166,-0.073795,After_fall
150.26,0.020004,-9.063277,-1.085133,-0.596702,-0.833855,0.961781,-6.852085,-0.848569,0.991269,-6.845380,-0.998858,0.039649,-0.026662,After_fall
150.28,0.020004,-10.967850,2.216211,1.191140,-0.860025,0.974234,-6.840714,-0.833855,0.961781,-6.852085,-0.984672,0.162456,0.063481,After_fall
150.3,0.020004,-9.736099,1.281562,2.195035,-0.870764,0.935313,-6.818667,-0.860025,0.974234,-6.840714,-0.937747,0.328967,0.111409,After_fall
150.32,0.019989,-9.742867,3.922715,0.965892,-0.893046,0.921245,-6.811785,-0.870764,0.935313,-6.818667,-0.879526,0.471614,0.063361,After_fall
150.34,0.020004,-9.527129,4.805717,0.139666,-0.919318,0.910083,-6.808414,-0.893046,0.921245,-6.811785,-0.837287,0.546756,-0.002937,After_fall
150.36,0.020004,-9.123558,5.198555,-0.286749,-0.943579,0.898389,-6.804960,-0.919318,0.910083,-6.808414,-0.806400,0.589514,-0.046832,After_fall
150.38,0.019989,-8.675289,5.454940,-0.721615,-0.963049,0.887313,-6.801303,-0.943579,0.898389,-6.804960,-0.785041,0.612543,-0.092208,After_fall
150.4,0.020004,-8.985156,5.427957,-1.284095,-0.988345,0.877761,-6.800501,-0.963049,0.887313,-6.801303,-0.787017,0.601983,-0.134986,After_fall
150.42,0.020004,-8.908605,4.808528,-1.614380,-1.006855,0.865666,-6.797008,-0.988345,0.877761,-6.800501,-0.813793,0.551801,-0.182363,After_fall
150.44,0.020004,-9.565452,4.898558,-2.209186,-1.030610,0.872447,-6.795338,-1.006855,0.865666,-6.797008,-0.854023,0.464785,-0.233707,After_fall
150.46,0.019989,-8.974591,1.265202,-2.843552,-1.034444,0.826221,-6.802011,-1.030610,0.872447,-6.795338,-0.895287,0.364707,-0.255833,After_fall
150.48,0.020004,-9.374593,1.202806,-3.678774,-1.038129,0.803693,-6.825197,-1.034444,0.826221,-6.802011,-0.936837,0.237409,-0.256854,After_fall
150.5,0.020004,-9.098459,-0.979541,-3.046685,-1.030278,0.778057,-6.836872,-1.038129,0.803693,-6.825197,-0.967478,0.030782,-0.251077,After_fall
150.52,0.019989,-7.637155,-4.105369,-3.384641,-0.997337,0.744856,-6.864311,-1.030278,0.778057,-6.836872,-0.946495,-0.249173,-0.205087,After_fall
150.54,0.020004,-6.035435,-5.883785,-1.118713,-0.956458,0.736435,-6.865479,-0.997337,0.744856,-6.864311,-0.823543,-0.556862,-0.108087,After_fall
150.56,0.020004,-4.464831,-7.475557,-0.196307,-0.912249,0.730474,-6.877554,-0.956458,0.736435,-6.865479,-0.680407,-0.731658,0.041522,After_fall
150.58,0.020004,-3.980665,-7.885645,1.687240,-0.870814,0.723778,-6.876017,-0.912249,0.730474,-6.877554,-0.616917,-0.769719,0.164156,After_fall
