count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
25.52,0.019999,-9.759883,-1.872396,0.362399,-0.767082,0.893245,-6.841491,-0.764444,0.893336,-6.844272,-0.981442,-0.190402,0.022767,Idle
25.54,0.020000,-9.769656,-1.828354,0.357965,-0.769753,0.893186,-6.838775,-0.767082,0.893245,-6.841491,-0.982275,-0.186073,0.022644,Idle
25.56,0.020000,-9.776270,-1.791477,0.338067,-0.772416,0.893147,-6.836186,-0.769753,0.893186,-6.838775,-0.982990,-0.182422,0.021267,Idle
25.58,0.020000,-9.775928,-1.764557,0.312494,-0.774968,0.893108,-6.833910,-0.772416,0.893147,-6.836186,-0.983518,-0.179672,0.020257,Idle
25.6,0.019999,-9.777072,-1.746263,0.299817,-0.777475,0.893071,-6.831779,-0.774968,0.893108,-6.833910,-0.983866,-0.177821,0.019698,Idle
25.62,0.020000,-9.778001,-1.734807,0.280159,-0.779954,0.893036,-6.829732,-0.777475,0.893071,-6.831779,-0.984105,-0.176660,0.018128,Idle
25.64,0.020000,-9.777451,-1.730658,0.257310,-0.782406,0.893037,-6.827752,-0.779954,0.893036,-6.829732,-0.984182,-0.176424,0.016136,Idle
25.66,0.020000,-9.774943,-1.738661,0.235594,-0.784838,0.893069,-6.825880,-0.782406,0.893037,-6.827752,-0.984033,-0.177399,0.014472,Idle
25.68,0.020000,-9.770070,-1.759352,0.204303,-0.787246,0.893130,-6.824206,-0.784838,0.893069,-6.825880,-0.983654,-0.179651,0.012296,Idle
25.7,0.019999,-9.765955,-1.790282,0.169238,-0.789681,0.893193,-6.822720,-0.787246,0.893130,-6.824206,-0.983099,-0.182818,0.009676,Idle
25.72,0.020000,-9.762274,-1.824506,0.138881,-0.792167,0.893252,-6.821421,-0.789681,0.893193,-6.822720,-0.982467,-0.186285,0.007539,Idle
25.74,0.020000,-9.758034,-1.859585,0.107009,-0.794674,0.893179,-6.820412,-0.792167,0.893252,-6.821421,-0.981923,-0.189192,0.005763,Idle
25.76,0.020000,-9.755187,-1.882669,0.083703,-0.797198,0.893034,-6.819583,-0.794674,0.893179,-6.820412,-0.981547,-0.191171,0.004309,Idle
25.78,0.019999,-9.750901,-1.900656,0.090335,-0.799720,0.892952,-6.818662,-0.797198,0.893034,-6.819583,-0.981123,-0.193331,0.004515,Idle
25.8,0.020000,-9.746372,-1.927090,0.100896,-0.802256,0.892864,-6.817827,-0.799720,0.892952,-6.818662,-0.980587,-0.195990,0.006027,Idle
25.82,0.020000,-9.742270,-1.953503,0.102921,-0.804813,0.892751,-6.817134,-0.802256,0.892864,-6.817827,-0.980064,-0.198558,0.006963,Idle
25.84,0.020000,-9.742192,-1.972270,0.104817,-0.807423,0.892527,-6.816566,-0.804813,0.892751,-6.817134,-0.979784,-0.199905,0.007785,Idle
25.86,0.019999,-9.744617,-1.971996,0.114824,-0.810071,0.892243,-6.816119,-0.807423,0.892527,-6.816566,-0.979837,-0.199574,0.009427,Idle
25.88,0.020000,-9.744769,-1.967772,0.131775,-0.812725,0.892032,-6.815822,-0.810071,0.892243,-6.816119,-0.979823,-0.199512,0.011919,Idle
25.9,0.020000,-9.742776,-1.974666,0.157224,-0.815368,0.891786,-6.815541,-0.812725,0.892032,-6.815822,-0.979679,-0.200039,0.014595,Idle
25.92,0.020000,-9.741872,-1.975085,0.176856,-0.817985,0.891472,-6.815217,-0.815368,0.891786,-6.815541,-0.979714,-0.199729,0.016378,Idle
25.94,0.019999,-9.745275,-1.964826,0.183899,-0.820624,0.891106,-6.815025,-0.817985,0.891472,-6.815217,-0.979955,-0.198426,0.017769,Idle
25.96,0.020000,-9.748110,-1.946150,0.194121,-0.823237,0.890676,-6.814966,-0.820624,0.891106,-6.815025,-0.980372,-0.196191,0.019487,Idle
25.98,0.020000,-9.749795,-1.914068,0.204086,-0.825738,0.890119,-6.815033,-0.823237,0.890676,-6.814966,-0.981113,-0.192277,0.021147,Idle
26,0.020000,-9.749350,-1.867638,0.211003,-0.828059,0.889568,-6.815269,-0.825738,0.890119,-6.815033,-0.981988,-0.187574,0.022712,Idle
26.02,0.019999,-9.744116,-1.831746,0.218861,-0.830160,0.889078,-6.815701,-0.828059,0.889568,-6.815269,-0.982579,-0.184224,0.024510,Idle
26.04,0.020000,-9.745357,-1.805322,0.236880,-0.832171,0.888471,-6.816021,-0.830160,0.889078,-6.815701,-0.983157,-0.180936,0.025780,Idle
26.06,0.020000,-9.748015,-1.763672,0.238615,-0.834076,0.887808,-6.816350,-0.832171,0.888471,-6.816021,-0.983975,-0.176403,0.025996,Idle
26.08,0.020000,-9.746636,-1.724804,0.226664,-0.835836,0.887252,-6.816982,-0.834076,0.887808,-6.816350,-0.984572,-0.172989,0.026328,Idle
26.1,0.019999,-9.745475,-1.702080,0.229191,-0.837485,0.886631,-6.817682,-0.835836,0.887252,-6.816982,-0.985018,-0.170337,0.026933,Idle
26.12,0.020000,-9.748525,-1.661622,0.229587,-0.839034,0.885880,-6.818360,-0.837485,0.886631,-6.817682,-0.985835,-0.165555,0.026859,Idle
26.14,0.020000,-9.741651,-1.608263,0.217502,-0.840274,0.885158,-6.819235,-0.839034,0.885880,-6.818360,-0.986715,-0.160261,0.026629,Idle
26.16,0.020000,-9.734616,-1.571328,0.214427,-0.841261,0.884472,-6.820233,-0.840274,0.885158,-6.819235,-0.987282,-0.156678,0.026945,Idle
26.18,0.020000,-9.729610,-1.545522,0.222332,-0.842080,0.883845,-6.821187,-0.841261,0.884472,-6.820233,-0.987633,-0.154348,0.027524,Idle
26.2,0.019999,-9.723974,-1.528005,0.227767,-0.842738,0.883237,-6.822172,-0.842080,0.883845,-6.821187,-0.987875,-0.152660,0.028239,Idle
26.22,0.020000,-9.718402,-1.512439,0.234448,-0.843243,0.882633,-6.823205,-0.842738,0.883237,-6.822172,-0.988088,-0.151098,0.029165,Idle
26.24,0.020000,-9.719831,-1.495118,0.247861,-0.843736,0.882046,-6.824266,-0.843243,0.882633,-6.823205,-0.988299,-0.149416,0.030674,Idle
26.26,0.020000,-9.720688,-1.475505,0.266279,-0.844202,0.881481,-6.825356,-0.843736,0.882046,-6.824266,-0.988517,-0.147526,0.032702,Idle
26.28,0.019999,-9.721395,-1.452460,0.272289,-0.844626,0.880948,-6.826511,-0.844202,0.881481,-6.825356,-0.988809,-0.145345,0.033641,Idle
26.3,0.020000,-9.721696,-1.426863,0.275448,-0.844987,0.880463,-6.827578,-0.844626,0.880948,-6.826511,-0.989159,-0.142974,0.033517,Idle
26.32,0.020000,-9.721272,-1.401444,0.287776,-0.845277,0.880030,-6.828488,-0.844987,0.880463,-6.827578,-0.989476,-0.140655,0.033974,Idle
26.34,0.020000,-9.719349,-1.376762,0.290244,-0.845480,0.879701,-6.829526,-0.845277,0.880030,-6.828488,-0.989725,-0.138666,0.034877,Idle
26.36,0.019999,-8.184469,-1.623447,-0.862766,-0.819134,0.895942,-6.849500,-0.845480,0.879701,-6.829526,-0.968592,-0.248269,0.013863,Fall
26.38,0.020000,-11.059310,-0.546859,1.196043,-0.847085,0.918313,-6.832299,-0.819134,0.895942,-6.849500,-0.984889,-0.169765,0.034250,Fall
26.4,0.020000,-10.524290,2.367078,0.934074,-0.862916,0.945208,-6.827238,-0.847085,0.918313,-6.832299,-0.992129,0.104216,0.069424,Fall
