count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
3.06,0.020000,-9.657822,-1.617603,-1.073138,-0.843464,0.901000,-6.857030,-0.842617,0.901120,-6.857306,-0.980171,-0.164281,-0.110802,Transition
3.08,0.020000,-9.634319,-1.677446,-0.624343,-0.843436,0.898563,-6.849832,-0.843464,0.901000,-6.857030,-0.982237,-0.158571,-0.100330,Walking
3.1,0.020000,-8.906209,-1.582319,-0.548373,-0.827968,0.894941,-6.845598,-0.843436,0.898563,-6.849832,-0.986709,-0.142836,-0.077479,Walking
3.12,0.020000,-8.910822,-1.413500,-0.300225,-0.811659,0.890167,-6.841480,-0.827968,0.894941,-6.845598,-0.991462,-0.119756,-0.051593,Walking
3.14,0.020000,-9.026896,-1.187421,-0.060468,-0.796868,0.884310,-6.838107,-0.811659,0.890167,-6.841480,-0.995560,-0.091191,-0.023356,Walking
3.16,0.020000,-8.978850,-0.718122,0.064107,-0.780585,0.881396,-6.838187,-0.796868,0.884310,-6.838107,-0.998272,-0.058347,0.006941,Walking
3.18,0.020000,-9.011764,-0.567794,0.748113,-0.764827,0.874164,-6.831246,-0.780585,0.881396,-6.838187,-0.998943,-0.021019,0.040884,Walking
3.2,0.020000,-8.965755,-0.172939,1.251080,-0.748601,0.866681,-6.821780,-0.764827,0.874164,-6.831246,-0.996641,0.020511,0.079286,Walking
3.22,0.020000,-8.968899,0.236760,1.796339,-0.733650,0.858722,-6.809717,-0.748601,0.866681,-6.821780,-0.990465,0.064697,0.121630,Walking
3.24,0.020000,-8.841856,0.698049,2.544109,-0.718315,0.850913,-6.791853,-0.733650,0.858722,-6.809717,-0.979473,0.110959,0.168290,Walking
3.26,0.020000,-8.668766,1.080374,3.343928,-0.702846,0.841079,-6.767916,-0.718315,0.850913,-6.791853,-0.962507,0.160250,0.218863,Walking
3.28,0.020000,-8.557096,1.463860,4.370027,-0.689582,0.830019,-6.734009,-0.702846,0.841079,-6.767916,-0.939889,0.205596,0.272651,Walking
3.3,0.020000,-8.469952,1.909035,4.906076,-0.679858,0.820082,-6.699875,-0.689582,0.830019,-6.734009,-0.912958,0.245245,0.326132,Walking
