count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
9.62,0.020000,-9.611996,-1.634438,-1.080751,-0.924522,0.902299,-6.917282,-0.924537,0.902318,-6.917233,-0.979893,-0.166516,-0.109920,Transition
9.639999,0.020000,-9.495334,-1.805321,-0.213571,-0.922870,0.900788,-6.896996,-0.924522,0.902299,-6.917282,-0.976341,-0.176327,-0.125171,Walking
9.66,0.020000,-8.743560,-2.023325,-0.785994,-0.907656,0.898666,-6.882854,-0.922870,0.900788,-6.896996,-0.968835,-0.195435,-0.152195,Walking
9.679999,0.020000,-8.617834,-2.239583,-0.952219,-0.891336,0.895731,-6.868081,-0.907656,0.898666,-6.882854,-0.961654,-0.213336,-0.172366,Walking
9.7,0.020000,-8.491208,-2.445696,-1.044396,-0.873729,0.891893,-6.852467,-0.891336,0.895731,-6.868081,-0.955304,-0.229746,-0.186043,Walking
9.719999,0.020000,-8.382033,-2.628479,-1.074045,-0.854945,0.887211,-6.835911,-0.873729,0.891893,-6.852467,-0.950180,-0.244075,-0.193871,Walking
9.74,0.020000,-8.268694,-2.808159,-1.008952,-0.834589,0.881112,-6.817457,-0.854945,0.887211,-6.835911,-0.946636,-0.255168,-0.196902,Walking
9.76,0.020000,-8.192842,-2.922132,-0.927083,-0.813046,0.874041,-6.797496,-0.834589,0.881112,-6.817457,-0.944952,-0.261833,-0.196239,Walking
9.78,0.020000,-8.136058,-2.997167,-0.776001,-0.790317,0.865734,-6.775120,-0.813046,0.874041,-6.797496,-0.945212,-0.263185,-0.193156,Walking
9.8,0.020000,-8.161604,-2.991131,-0.482952,-0.767503,0.856402,-6.748277,-0.790317,0.865734,-6.775120,-0.948243,-0.257342,-0.186040,Walking
9.82,0.020000,-8.225001,-2.889303,-0.199971,-0.744719,0.846264,-6.718386,-0.767503,0.856402,-6.748277,-0.954560,-0.242853,-0.172738,Walking
9.84,0.020000,-8.408461,-2.678256,0.461618,-0.723532,0.835185,-6.680279,-0.744719,0.846264,-6.718386,-0.965117,-0.216547,-0.147165,Walking
9.86,0.020000,-8.690573,-2.376317,0.719639,-0.705578,0.823141,-6.644413,-0.723532,0.835185,-6.680279,-0.977402,-0.180847,-0.109454,Walking
9.88,0.020000,-9.189927,-1.862511,1.345789,-0.695693,0.814213,-6.604104,-0.705578,0.823141,-6.644413,-0.987169,-0.144352,-0.068258,Walking
9.9,0.020000,-9.663933,-1.412952,1.795575,-0.694146,0.808415,-6.562477,-0.695693,0.814213,-6.604104,-0.992998,-0.114483,-0.029133,Walking
9.92,0.020000,-9.741734,-1.189610,2.206757,-0.693636,0.802899,-6.519363,-0.694146,0.808415,-6.562477,-0.995638,-0.093150,0.005211,Walking
9.94,0.020000,-9.808461,-0.908681,2.810549,-0.694305,0.800158,-6.469157,-0.693636,0.802899,-6.519363,-0.996432,-0.078658,0.030597,Walking
9.96,0.020000,-9.849464,-0.745544,3.018569,-0.695788,0.798877,-6.418049,-0.694305,0.800158,-6.469157,-0.996466,-0.069467,0.047221,Walking
9.98,0.020000,-9.918594,-0.554755,3.222952,-0.698708,0.800423,-6.365129,-0.695788,0.798877,-6.418049,-0.996188,-0.064431,0.058807,Walking
10,0.020000,-9.963951,-0.465968,3.204306,-0.702604,0.803977,-6.313454,-0.698708,0.800423,-6.365129,-0.995838,-0.065613,0.063264,Walking
10.02,0.020000,-9.956158,-0.487770,3.169220,-0.706409,0.808305,-6.262197,-0.702604,0.803977,-6.313454,-0.995504,-0.071782,0.061807,Walking
10.04,0.020000,-10.040110,-0.516541,3.042865,-0.711998,0.814917,-6.211308,-0.706409,0.808305,-6.262197,-0.994968,-0.086355,0.050808,Walking
10.06,0.020000,-9.977973,-0.717313,2.831171,-0.716615,0.821996,-6.160405,-0.711998,0.814917,-6.211308,-0.993592,-0.109201,0.029150,Walking
10.08,0.020000,-9.867769,-0.880097,2.668695,-0.719607,0.831171,-6.106649,-0.716615,0.821996,-6.160405,-0.990641,-0.136477,-0.001938,Walking
10.1,0.020000,-9.753076,-1.130778,2.366040,-0.721438,0.841466,-6.050758,-0.719607,0.831171,-6.106649,-0.984862,-0.167742,-0.043688,Walking
10.12,0.020000,-9.608669,-1.422894,1.939286,-0.722235,0.852323,-5.993976,-0.721438,0.841466,-6.050758,-0.975416,-0.200379,-0.091719,Walking
10.14,0.020000,-9.488735,-1.645374,1.521890,-0.723395,0.865405,-5.935185,-0.722235,0.852323,-5.993976,-0.961337,-0.234405,-0.144520,Walking
10.16,0.020000,-9.204065,-1.952827,0.974987,-0.722659,0.879127,-5.876295,-0.723395,0.865405,-5.935185,-0.941984,-0.269004,-0.200758,Walking
10.18,0.020000,-8.841113,-2.214825,0.425261,-0.719560,0.894316,-5.816957,-0.722659,0.879127,-5.876295,-0.917032,-0.303189,-0.259092,Walking
10.2,0.020000,-8.478504,-2.543021,-0.111528,-0.715444,0.910017,-5.756757,-0.719560,0.894316,-5.816957,-0.885248,-0.339247,-0.318195,Walking
10.22,0.020000,-8.053261,-2.869813,-0.691884,-0.710389,0.926630,-5.696970,-0.715444,0.910017,-5.756757,-0.846691,-0.377216,-0.375262,Walking
10.24,0.020000,-7.635578,-3.404374,-1.304590,-0.705661,0.940428,-5.639382,-0.710389,0.926630,-5.696970,-0.802444,-0.417357,-0.426494,Walking
10.26,0.020000,-7.123467,-3.859025,-1.855147,-0.700386,0.953306,-5.583986,-0.705661,0.940428,-5.639382,-0.753027,-0.459011,-0.471444,Walking
10.28,0.020000,-6.593292,-4.366636,-2.322148,-0.695348,0.964211,-5.529927,-0.700386,0.953306,-5.583986,-0.697779,-0.500705,-0.512249,Walking
10.3,0.020000,-6.040450,-4.886648,-2.798327,-0.691322,0.973207,-5.478562,-0.695348,0.964211,-5.529927,-0.636262,-0.543979,-0.547045,Walking
10.32,0.020000,-5.393365,-5.357954,-3.160049,-0.687551,0.981271,-5.428827,-0.691322,0.973207,-5.478562,-0.569003,-0.587274,-0.575626,Walking
10.34,0.020000,-4.749265,-5.986522,-3.524009,-0.684783,0.984951,-5.382222,-0.687551,0.981271,-5.428827,-0.498232,-0.629004,-0.596757,Walking
10.36,0.020000,-4.051610,-6.400032,-3.722089,-0.681981,0.987754,-5.336846,-0.684783,0.984951,-5.382222,-0.427292,-0.666686,-0.610697,Walking
