count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
71.02,0.019997,-9.609327,-1.592883,-1.117274,-0.838901,0.900614,-6.858253,-0.839037,0.900717,-6.858227,-0.980237,-0.161849,-0.113760,Idle
71.04,0.020004,-9.612844,-1.588254,-1.116745,-0.838825,0.900551,-6.858286,-0.838901,0.900614,-6.858253,-0.980292,-0.161581,-0.113667,Idle
71.06,0.019997,-9.625125,-1.582687,-1.123071,-0.838986,0.900583,-6.858493,-0.838825,0.900551,-6.858286,-0.980333,-0.161493,-0.113430,Idle
71.08,0.020004,-9.623245,-1.583613,-1.117887,-0.839102,0.900599,-6.858666,-0.838986,0.900583,-6.858493,-0.980371,-0.161514,-0.113072,Idle
71.1,0.019997,-9.619864,-1.585241,-1.112429,-0.839147,0.900596,-6.858776,-0.839102,0.900599,-6.858666,-0.980388,-0.161578,-0.112838,Idle
71.12,0.019997,-9.614843,-1.586183,-1.119272,-0.839085,0.900573,-6.859086,-0.839147,0.900596,-6.858776,-0.980426,-0.161573,-0.112513,Idle
71.14,0.020004,-9.615791,-1.584199,-1.119173,-0.839024,0.900569,-6.859514,-0.839085,0.900573,-6.859086,-0.980513,-0.161466,-0.111903,Idle
71.16,0.019997,-9.623990,-1.582541,-1.103910,-0.839113,0.900602,-6.859766,-0.839024,0.900569,-6.859514,-0.980585,-0.161489,-0.111243,Idle
71.18,0.020004,-9.626129,-1.583820,-1.098457,-0.839240,0.900655,-6.860019,-0.839113,0.900602,-6.859766,-0.980609,-0.161721,-0.110688,Idle
71.2,0.019997,-9.623417,-1.588395,-1.093051,-0.839316,0.900687,-6.860237,-0.839240,0.900655,-6.860019,-0.980593,-0.162079,-0.110311,Idle
71.22,0.020004,-9.621373,-1.592078,-1.102684,-0.839358,0.900715,-6.860686,-0.839316,0.900687,-6.860237,-0.980556,-0.162433,-0.110115,Idle
71.24,0.019997,-9.620164,-1.594966,-1.107827,-0.839383,0.900740,-6.861260,-0.839358,0.900715,-6.860686,-0.980523,-0.162712,-0.110002,Idle
71.26,0.020004,-9.615889,-1.597077,-1.100754,-0.839315,0.900727,-6.861766,-0.839383,0.900740,-6.861260,-0.980560,-0.162736,-0.109629,Idle
71.28,0.019997,-9.618153,-1.595061,-1.094133,-0.839273,0.900731,-6.862274,-0.839315,0.900727,-6.861766,-0.980656,-0.162618,-0.108944,Idle
71.3,0.019997,-9.621525,-1.594737,-1.086329,-0.839287,0.900773,-6.862775,-0.839273,0.900731,-6.862274,-0.980715,-0.162774,-0.108180,Idle
71.32,0.020004,-7.522855,-2.248559,-1.951608,-0.803951,0.912130,-6.873427,-0.839287,0.900773,-6.862775,-0.946918,-0.287086,-0.144663,Fall
71.34,0.019997,-10.434670,-1.234209,-0.542019,-0.823939,0.935134,-6.859541,-0.803951,0.912130,-6.873427,-0.961784,-0.243077,-0.126038,Fall
71.36,0.020004,-10.734330,2.012907,0.020507,-0.842927,0.980244,-6.846045,-0.823939,0.935134,-6.859541,-0.997469,-0.024682,-0.066681,Fall
71.38,0.019997,-9.364449,-0.498300,-0.440865,-0.834231,0.961136,-6.854251,-0.842927,0.980244,-6.846045,-0.998908,0.046613,-0.003107,Fall
71.4,0.020004,-10.535700,0.962837,2.003032,-0.851669,0.954350,-6.835615,-0.834231,0.961136,-6.854251,-0.985117,0.132729,0.109215,Fall
71.42,0.019997,-10.224350,1.852411,2.215972,-0.869195,0.937479,-6.816467,-0.851669,0.954350,-6.835615,-0.952896,0.274833,0.128282,Fall
71.43999,0.019997,-10.491540,3.158500,0.842747,-0.899542,0.924324,-6.820966,-0.869195,0.937479,-6.816467,-0.914775,0.389026,0.108841,Fall
71.46,0.020004,-9.766477,3.712418,1.265182,-0.922055,0.908761,-6.819366,-0.899542,0.924324,-6.820966,-0.880839,0.457741,0.120817,Fall
71.48,0.019997,-10.038520,4.427000,1.087702,-0.954604,0.899764,-6.823763,-0.922055,0.908761,-6.819366,-0.857375,0.497135,0.133289,Fall
71.5,0.020004,-9.581704,4.374613,1.393209,-0.979587,0.887990,-6.825339,-0.954604,0.899764,-6.823763,-0.849420,0.505936,0.150050,Fall
71.52,0.019997,-9.262074,5.169042,1.631973,-0.996877,0.893527,-6.819434,-0.979587,0.887990,-6.825339,-0.856006,0.498687,0.136255,Fall
71.54,0.020004,-9.784098,2.874730,0.764525,-1.021875,0.857332,-6.828295,-0.996877,0.893527,-6.819434,-0.869976,0.477484,0.123087,Fall
71.56,0.019997,-10.039720,4.657368,1.255891,-1.048772,0.862861,-6.827241,-1.021875,0.857332,-6.828295,-0.886301,0.446572,0.122652,Fall
71.58,0.020004,-9.440187,1.287108,0.880721,-1.061004,0.806485,-6.833593,-1.048772,0.862861,-6.827241,-0.899975,0.418480,0.122143,Fall
71.6,0.019997,-9.980698,3.133450,0.409796,-1.078665,0.798698,-6.846002,-1.061004,0.806485,-6.833593,-0.927367,0.359109,0.105029,Fall
71.62,0.019997,-9.545199,-0.209650,0.132538,-1.079018,0.749195,-6.854789,-1.078665,0.798698,-6.846002,-0.971209,0.230982,0.058307,Fall
71.64,0.020004,-8.563848,-1.191836,0.335733,-1.054634,0.719686,-6.861539,-1.079018,0.749195,-6.854789,-0.997225,0.028877,0.068618,Fall
71.66,0.019997,-8.151512,-3.041868,1.692260,-1.031702,0.705952,-6.868830,-1.054634,0.719686,-6.861539,-0.947842,-0.240068,0.209673,Fall
71.68,0.020004,-5.821701,-4.720093,4.236135,-0.991084,0.695762,-6.866205,-1.031702,0.705952,-6.868830,-0.800423,-0.429223,0.418439,Fall
71.7,0.019997,-3.802620,-4.813421,7.510803,-0.939264,0.665799,-6.849203,-0.991084,0.695762,-6.866205,-0.651787,-0.337924,0.678956,Fall
71.72,0.020004,-4.260921,-0.051732,9.115627,-0.903682,0.657168,-6.821305,-0.939264,0.665799,-6.849203,-0.615664,0.038708,0.787057,Fall
71.74,0.019997,-7.458868,3.237720,6.200006,-0.903825,0.661282,-6.809583,-0.903682,0.657168,-6.821305,-0.759606,0.309071,0.572253,Fall
71.76,0.020004,-8.832994,5.798157,3.612610,-0.905107,0.704064,-6.786115,-0.903825,0.661282,-6.809583,-0.893870,0.373039,0.248673,Fall
71.78,0.019997,-9.052126,4.883079,0.813658,-0.906556,0.723316,-6.779493,-0.905107,0.704064,-6.786115,-0.915359,0.399624,0.049183,Fall
71.8,0.019997,-8.950031,5.895192,1.523423,-0.909283,0.755212,-6.754101,-0.906556,0.723316,-6.779493,-0.898437,0.438342,0.025854,Fall
71.82,0.020004,-8.331184,5.541965,1.812587,-0.908963,0.764934,-6.737823,-0.909283,0.755212,-6.754101,-0.850886,0.515389,0.101822,Fall
71.84,0.019997,-7.919592,6.955565,2.946629,-0.912116,0.788445,-6.711036,-0.908963,0.764934,-6.737823,-0.791225,0.589175,0.163817,Fall
71.86,0.020004,-7.279791,6.710983,2.467816,-0.913580,0.794694,-6.698328,-0.912116,0.788445,-6.711036,-0.734620,0.652256,0.186806,Fall
71.88,0.019997,-7.098510,7.444867,3.353699,-0.923766,0.805553,-6.676799,-0.913580,0.794694,-6.698328,-0.671670,0.703550,0.232114,Fall
71.9,0.020004,-6.404111,7.400451,3.816869,-0.931709,0.810044,-6.659302,-0.923766,0.805553,-6.676799,-0.612344,0.731494,0.299919,Fall
71.92,0.019997,-5.844581,7.367495,3.722152,-0.936881,0.812826,-6.656370,-0.931709,0.810044,-6.659302,-0.569408,0.736837,0.364480,Fall
71.93999,0.019997,-5.670147,7.071358,5.622906,-0.948877,0.808700,-6.627735,-0.936881,0.812826,-6.656370,-0.516845,0.741865,0.427208,Fall
71.96,0.020004,-4.870492,7.171108,5.666196,-0.956948,0.806084,-6.610250,-0.948877,0.808700,-6.627735,-0.455354,0.744328,0.488496,Fall
71.98,0.019997,-4.306192,6.521793,5.999056,-0.965453,0.791484,-6.597200,-0.956948,0.806084,-6.610250,-0.395606,0.739237,0.544999,Fall
72,0.020004,-3.658742,6.657272,6.727553,-0.973442,0.780874,-6.579179,-0.965453,0.791484,-6.597200,-0.332250,0.732686,0.593954,Fall
72.02,0.019997,-3.032892,6.136641,6.814327,-0.980058,0.759644,-6.564746,-0.973442,0.780874,-6.579179,-0.275439,0.733775,0.621054,Fall
72.04,0.020004,-2.470734,6.348601,7.048146,-0.986453,0.739983,-6.546839,-0.980058,0.759644,-6.564746,-0.219268,0.747344,0.627215,Fall
72.06,0.019997,-1.922498,6.094488,6.898960,-0.992483,0.711394,-6.530510,-0.986453,0.739983,-6.546839,-0.165236,0.766988,0.620021,Fall
72.08,0.020004,-1.356479,6.275157,6.716895,-0.998011,0.680885,-6.513173,-0.992483,0.711394,-6.530510,-0.110105,0.795138,0.596350,Fall
72.1,0.019997,-0.674690,7.880361,5.670425,-0.999154,0.674556,-6.506847,-0.998011,0.680885,-6.513173,-0.062948,0.835562,0.545778,Fall
72.12,0.019997,-0.690943,5.390062,5.987748,-1.007485,0.608717,-6.478253,-0.999154,0.674556,-6.506847,-0.027963,0.885073,0.464611,Fall
72.14,0.020004,-0.096652,8.816498,3.507334,-1.009008,0.605930,-6.488182,-1.007485,0.608717,-6.478253,-0.002095,0.912926,0.408121,Fall
72.16,0.019997,-0.939028,5.203959,6.236086,-1.027852,0.530288,-6.442144,-1.009008,0.605930,-6.488182,0.000340,0.916078,0.401001,Fall
72.18,0.020004,0.342482,8.725282,2.931251,-1.020078,0.526313,-6.465002,-1.027852,0.530288,-6.442144,-0.004703,0.909682,0.415279,Fall
72.2,0.019997,-1.749977,5.100861,8.172587,-1.041172,0.454890,-6.392203,-1.020078,0.526313,-6.465002,-0.070857,0.884056,0.461979,Fall
72.22,0.020004,0.082846,8.424375,2.868442,-1.002588,0.463438,-6.442316,-1.041172,0.454890,-6.392203,-0.188169,0.815199,0.547762,Fall
72.24,0.019997,-5.591724,4.267181,12.089650,-1.036332,0.411729,-6.317212,-1.002588,0.463438,-6.442316,-0.397983,0.698578,0.594641,Fall
72.26,0.020004,-5.787558,5.517640,4.255181,-1.012779,0.418795,-6.323879,-1.036332,0.411729,-6.317212,-0.709988,0.526445,0.467731,Fall
72.28,0.019997,-10.691720,3.238543,7.818697,-1.058810,0.400346,-6.225943,-1.012779,0.418795,-6.323879,-0.855228,0.424171,0.297767,Fall
72.3,0.019997,-8.891903,4.096961,3.403976,-1.064761,0.399494,-6.203641,-1.058810,0.400346,-6.225943,-0.876074,0.421977,0.233303,Fall
72.32,0.020004,-9.666111,1.970537,6.940587,-1.096268,0.338320,-6.111645,-1.064761,0.399494,-6.203641,-0.824780,0.512597,0.238709,Fall
72.34,0.019997,-8.513289,4.793460,4.969131,-1.127480,0.306044,-6.064590,-1.096268,0.338320,-6.111645,-0.708708,0.653162,0.266669,Fall
72.36,0.020004,-6.611132,4.579434,5.997491,-1.143347,0.249141,-5.998561,-1.127480,0.306044,-6.064590,-0.593063,0.756775,0.274897,Fall
72.38,0.019997,-5.814986,6.662256,5.480066,-1.165219,0.219175,-5.943181,-1.143347,0.249141,-5.998561,-0.481266,0.831887,0.276308,Fall
