count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
88.56,0.019997,-9.619416,-1.636036,-1.079830,-0.686265,0.902543,-6.596098,-0.686114,0.902501,-6.596086,-0.979803,-0.166983,-0.110011,Transition
88.58,0.020004,-9.611527,-1.702806,-0.621668,-0.685839,0.900102,-6.589082,-0.686265,0.902543,-6.596098,-0.981941,-0.161141,-0.099121,Walking
88.6,0.019997,-9.020079,-1.598912,-0.595161,-0.672694,0.896602,-6.586067,-0.685839,0.900102,-6.589082,-0.986484,-0.145149,-0.076039,Walking
88.62,0.019997,-9.032828,-1.427649,-0.337612,-0.658864,0.891955,-6.582967,-0.672694,0.896602,-6.586067,-0.991279,-0.121840,-0.050218,Walking
88.64,0.020004,-9.037684,-1.203475,-0.044763,-0.644316,0.886154,-6.579513,-0.658864,0.891955,-6.582967,-0.995408,-0.093118,-0.022165,Walking
88.66,0.019997,-9.009058,-0.921332,0.284027,-0.628659,0.879498,-6.575402,-0.644316,0.886154,-6.579513,-0.998167,-0.059989,0.007995,Walking
88.68,0.020004,-9.001389,-0.599599,0.770543,-0.612704,0.871882,-6.568202,-0.628659,0.879498,-6.575402,-0.998874,-0.022309,0.041861,Walking
88.7,0.019997,-8.953025,-0.191200,1.258980,-0.596239,0.864225,-6.558777,-0.612704,0.871882,-6.568202,-0.996580,0.019542,0.080287,Walking
88.72,0.020004,-8.897160,0.251474,1.888905,-0.579864,0.856680,-6.545046,-0.596239,0.864225,-6.558777,-0.990388,0.064080,0.122579,Walking
88.74,0.019997,-8.778135,0.708997,2.630040,-0.563276,0.849151,-6.525617,-0.579864,0.856680,-6.545046,-0.979375,0.110653,0.169056,Walking
88.75999,0.019997,-8.613997,1.196544,3.273097,-0.546738,0.841663,-6.503213,-0.563276,0.849151,-6.525617,-0.962392,0.160146,0.219442,Walking
88.78,0.020004,-8.515369,1.581819,4.311443,-0.532659,0.832958,-6.470550,-0.546738,0.841663,-6.503213,-0.939772,0.205605,0.273048,Walking
88.8,0.019997,-8.467373,1.906907,4.910475,-0.522902,0.822973,-6.436373,-0.532659,0.832958,-6.470550,-0.912875,0.245284,0.326337,Walking
88.82,0.020004,-8.818638,2.166416,5.904558,-0.524541,0.813273,-6.390040,-0.522902,0.822973,-6.436373,-0.890592,0.270265,0.365791,Walking
88.84,0.019997,-9.308790,2.292567,6.299489,-0.536698,0.806451,-6.337801,-0.524541,0.813273,-6.390040,-0.886936,0.268476,0.375852,Walking
88.86,0.020004,-9.523031,2.212751,6.276452,-0.551303,0.800834,-6.283544,-0.536698,0.806451,-6.337801,-0.896322,0.254181,0.363317,Walking
88.88,0.019997,-9.643106,2.083971,6.175326,-0.564687,0.796708,-6.224735,-0.551303,0.800834,-6.283544,-0.914762,0.233466,0.329704,Walking
88.9,0.020004,-9.815646,1.872556,5.763197,-0.576932,0.794078,-6.164284,-0.564687,0.796708,-6.224735,-0.938179,0.204287,0.279441,Walking
88.92,0.019997,-9.932017,1.672137,5.430527,-0.587491,0.794319,-6.100609,-0.576932,0.794078,-6.164284,-0.958611,0.169220,0.228975,Walking
88.93999,0.019997,-9.946857,1.438115,5.127993,-0.595136,0.797248,-6.033202,-0.587491,0.794319,-6.100609,-0.974978,0.131670,0.179110,Walking
88.96,0.020004,-9.923137,1.188717,4.743484,-0.599983,0.802094,-5.963786,-0.595136,0.797248,-6.033202,-0.986835,0.096477,0.129806,Walking
88.98,0.019997,-9.699473,1.048162,4.436461,-0.598722,0.811028,-5.890136,-0.599983,0.802094,-5.963786,-0.995160,0.061307,0.076796,Walking
89,0.020004,-9.561151,0.762994,3.789667,-0.593838,0.821509,-5.818074,-0.598722,0.811028,-5.890136,-0.999521,0.024364,0.019094,Walking
89.02,0.019997,-9.349640,0.534017,3.188147,-0.584820,0.835216,-5.746295,-0.593838,0.821509,-5.818074,-0.999043,-0.015434,-0.040917,Walking
89.04,0.020004,-9.124849,0.232858,2.550632,-0.572472,0.850981,-5.675075,-0.584820,0.835216,-5.746295,-0.993078,-0.056600,-0.102916,Walking
89.06,0.019997,-8.859485,-0.077433,1.881986,-0.557097,0.868524,-5.605082,-0.572472,0.850981,-5.675075,-0.981487,-0.097322,-0.164959,Walking
89.07999,0.019997,-8.570296,-0.381640,1.229693,-0.539309,0.886831,-5.535490,-0.557097,0.868524,-5.605082,-0.964307,-0.132226,-0.229410,Walking
89.1,0.020004,-8.217587,-0.648429,0.390624,-0.519025,0.905990,-5.469578,-0.539309,0.886831,-5.535490,-0.941035,-0.163731,-0.296049,Walking
89.12,0.019997,-7.808832,-0.956783,-0.367804,-0.496649,0.926426,-5.405911,-0.519025,0.905990,-5.469578,-0.910074,-0.201706,-0.362049,Walking
89.14,0.020004,-7.430345,-1.409920,-1.178294,-0.474513,0.947634,-5.346384,-0.496649,0.926426,-5.405911,-0.870224,-0.251795,-0.423448,Walking
89.16,0.019997,-6.918292,-1.997942,-1.896200,-0.451656,0.969076,-5.290882,-0.474513,0.947634,-5.346384,-0.821744,-0.312967,-0.476222,Walking
89.18,0.020004,-6.568580,-2.752480,-2.426451,-0.432747,0.989021,-5.237971,-0.451656,0.969076,-5.290882,-0.765936,-0.382212,-0.516967,Walking
89.2,0.019997,-5.951480,-3.540178,-2.868675,-0.413822,1.007559,-5.188210,-0.432747,0.989021,-5.237971,-0.703151,-0.455375,-0.546089,Walking
89.22,0.020004,-5.357232,-4.354284,-3.234023,-0.396871,1.023670,-5.141315,-0.413822,1.007559,-5.188210,-0.632474,-0.525961,-0.568631,Walking
89.24,0.019997,-4.773238,-5.168772,-3.545235,-0.383475,1.035924,-5.097021,-0.396871,1.023670,-5.141315,-0.554861,-0.589356,-0.587187,Walking
89.25999,0.019997,-4.033872,-5.805195,-3.787236,-0.371412,1.045661,-5.054211,-0.383475,1.035924,-5.097021,-0.472694,-0.641397,-0.604293,Walking
89.28,0.020004,-3.641299,-6.583455,-4.124734,-0.365682,1.046728,-5.015434,-0.371412,1.045661,-5.054211,-0.400379,-0.676535,-0.618060,Walking
89.3,0.019997,-3.254851,-6.910383,-4.261523,-0.362465,1.045211,-4.977612,-0.365682,1.046728,-5.015434,-0.348190,-0.696688,-0.627208,Walking
89.32,0.020004,-3.234409,-7.248675,-4.357648,-0.364277,1.039035,-4.941163,-0.362465,1.045211,-4.977612,-0.320473,-0.707437,-0.629944,Walking
89.34,0.019997,-3.327072,-7.504461,-4.519801,-0.368544,1.027973,-4.907917,-0.364277,1.039035,-4.941163,-0.317397,-0.708589,-0.630207,Walking
89.36,0.020004,-3.470342,-7.583304,-4.639630,-0.373866,1.014265,-4.876791,-0.368544,1.027973,-4.907917,-0.326635,-0.703166,-0.631560,Walking
89.38,0.019997,-4.018544,-7.713311,-5.058877,-0.385294,0.996058,-4.854561,-0.373866,1.014265,-4.876791,-0.351381,-0.693455,-0.629008,Walking
89.4,0.020004,-4.474505,-7.647190,-5.129141,-0.397913,0.976585,-4.835611,-0.385294,0.996058,-4.854561,-0.391813,-0.680302,-0.619413,Walking
89.42,0.019997,-5.002164,-7.587169,-5.190388,-0.410645,0.954906,-4.821287,-0.397913,0.976585,-4.835611,-0.445001,-0.662899,-0.602112,Walking
89.43999,0.019997,-5.874305,-7.354636,-5.093167,-0.426209,0.932767,-4.811374,-0.410645,0.954906,-4.821287,-0.519470,-0.636847,-0.569717,Walking
89.46,0.020004,-6.810355,-6.941179,-4.802306,-0.442807,0.911586,-4.805701,-0.426209,0.932767,-4.811374,-0.609643,-0.599632,-0.518437,Walking
89.48,0.019997,-7.931071,-6.135565,-4.298735,-0.461423,0.895214,-4.804576,-0.442807,0.911586,-4.805701,-0.713570,-0.541979,-0.443934,Walking
89.5,0.020004,-8.879532,-5.145030,-3.527320,-0.478824,0.882524,-4.806611,-0.461423,0.895214,-4.804576,-0.816484,-0.459801,-0.349196,Walking
89.52,0.019997,-9.576818,-3.970172,-2.733445,-0.494158,0.874398,-4.812619,-0.478824,0.882524,-4.806611,-0.898062,-0.363283,-0.248013,Walking
89.54,0.020004,-10.062310,-2.767110,-1.829304,-0.508178,0.870131,-4.820378,-0.494158,0.874398,-4.812619,-0.954275,-0.260328,-0.146933,Walking
89.56,0.019997,-10.280620,-1.628800,-0.963687,-0.520286,0.868441,-4.829789,-0.508178,0.870131,-4.820378,-0.986252,-0.157421,-0.050261,Walking
89.57999,0.019997,-10.248360,-0.606878,-0.191972,-0.529554,0.868679,-4.840245,-0.520286,0.868441,-4.829789,-0.997439,-0.063075,0.033730,Walking
89.6,0.020004,-10.077350,0.221341,0.526655,-0.535860,0.869603,-4.848752,-0.529554,0.868679,-4.840245,-0.995121,0.017853,0.097039,Walking
89.62,0.019997,-9.804832,0.834529,1.139683,-0.538192,0.869625,-4.851884,-0.535860,0.869603,-4.848752,-0.987584,0.084957,0.132139,Walking
89.64,0.020004,-9.599770,1.297721,1.306526,-0.537985,0.868829,-4.854687,-0.538192,0.869625,-4.851884,-0.979625,0.136344,0.147466,Walking
89.66,0.019997,-9.398688,1.690772,1.461109,-0.535498,0.867764,-4.857123,-0.537985,0.868829,-4.854687,-0.970751,0.177778,0.161360,Walking
89.68,0.020004,-9.260243,1.844902,1.762872,-0.531884,0.863919,-4.856247,-0.535498,0.867764,-4.857123,-0.962377,0.207656,0.175240,Walking
89.7,0.019997,-9.147926,2.027520,1.995089,-0.527560,0.859642,-4.853893,-0.531884,0.863919,-4.856247,-0.954553,0.228484,0.191372,Walking
89.72,0.020004,-9.086245,2.168047,2.388031,-0.523794,0.854537,-4.847836,-0.527560,0.859642,-4.853893,-0.945410,0.247017,0.212562,Walking
89.74,0.019997,-9.048558,2.299883,2.857692,-0.521278,0.849013,-4.837291,-0.523794,0.854537,-4.847836,-0.935206,0.262604,0.237548,Walking
89.75999,0.019997,-8.945900,2.415874,3.226100,-0.518817,0.843263,-4.824468,-0.521278,0.849013,-4.837291,-0.924462,0.275576,0.263490,Walking
89.78,0.020004,-8.863555,2.505852,3.951068,-0.516967,0.836986,-4.802275,-0.518817,0.843263,-4.824468,-0.912949,0.287427,0.289672,Walking
89.8,0.019997,-8.773594,2.579236,4.409557,-0.515589,0.830417,-4.776028,-0.516967,0.836986,-4.802275,-0.901378,0.296402,0.315697,Walking
89.82,0.020004,-8.772961,2.549011,5.068432,-0.516100,0.823073,-4.741631,-0.515589,0.830417,-4.776028,-0.891682,0.297261,0.341378,Walking
