count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
24.04,0.020000,-9.607575,-1.641736,-1.074419,-0.944823,0.902475,-7.061834,-0.944913,0.902543,-7.061885,-0.979824,-0.167010,-0.109783,Transition
24.06,0.020000,-9.520410,-1.659246,-0.660552,-0.943033,0.901825,-7.052785,-0.944823,0.902475,-7.061834,-0.979607,-0.165825,-0.113452,Walking
24.08,0.020000,-8.993261,-1.635647,-0.745402,-0.930707,0.900956,-7.044386,-0.943033,0.901825,-7.052785,-0.979564,-0.162305,-0.118794,Walking
24.1,0.020000,-8.960488,-1.594376,-0.723863,-0.917601,0.900018,-7.035385,-0.930707,0.900956,-7.044386,-0.980203,-0.157744,-0.119665,Walking
24.12,0.019999,-8.925488,-1.564241,-0.626719,-0.903570,0.898887,-7.025271,-0.917601,0.900018,-7.035385,-0.981354,-0.153686,-0.115437,Walking
24.14,0.020000,-8.903275,-1.540170,-0.482051,-0.888778,0.897591,-7.014184,-0.903570,0.898887,-7.025271,-0.982965,-0.150395,-0.105648,Walking
24.16,0.020000,-8.867595,-1.548212,-0.223959,-0.872857,0.895392,-7.000975,-0.888778,0.897591,-7.014184,-0.985077,-0.146613,-0.090152,Walking
24.18,0.020000,-8.848024,-1.523259,0.054356,-0.856050,0.892572,-6.986305,-0.872857,0.895392,-7.000975,-0.987600,-0.140904,-0.069228,Walking
24.2,0.019999,-8.821253,-1.490427,0.430597,-0.838180,0.888652,-6.969144,-0.856050,0.892572,-6.986305,-0.990298,-0.131951,-0.043577,Walking
24.22,0.020000,-8.779662,-1.424861,0.854299,-0.818967,0.883348,-6.949361,-0.838180,0.888652,-6.969144,-0.992894,-0.118208,-0.013744,Walking
24.24,0.020000,-8.742858,-1.301260,1.285874,-0.798640,0.876876,-6.927573,-0.818967,0.883348,-6.949361,-0.994820,-0.099664,0.020030,Walking
24.26,0.020000,-8.629852,-1.164834,1.834434,-0.775912,0.868242,-6.902181,-0.798640,0.876876,-6.927573,-0.995540,-0.074734,0.057580,Walking
24.28,0.019999,-8.546468,-0.945956,2.291038,-0.751780,0.857801,-6.875676,-0.775912,0.868242,-6.902181,-0.994205,-0.043208,0.098437,Walking
24.3,0.020000,-8.849483,-0.580263,2.524075,-0.734400,0.848467,-6.851841,-0.751780,0.857801,-6.875676,-0.990666,-0.011575,0.135820,Walking
24.32,0.020000,-9.191516,-0.197935,2.652518,-0.724618,0.841999,-6.830450,-0.734400,0.848467,-6.851841,-0.986813,0.012788,0.161361,Walking
24.34,0.020000,-9.135003,0.007562,2.894818,-0.714398,0.835822,-6.807715,-0.724618,0.841999,-6.830450,-0.983280,0.032253,0.179219,Walking
24.36,0.019999,-9.063445,0.180428,3.256343,-0.703438,0.829523,-6.780590,-0.714398,0.835822,-6.807715,-0.979765,0.050500,0.193675,Walking
24.38,0.020000,-9.025583,0.331609,3.434043,-0.692367,0.822994,-6.752129,-0.703438,0.829523,-6.780590,-0.976461,0.067081,0.204998,Walking
24.4,0.020000,-8.983838,0.456784,3.669013,-0.681103,0.815986,-6.720883,-0.692367,0.822994,-6.752129,-0.973195,0.082281,0.214757,Walking
24.42,0.020000,-8.953165,0.574754,3.911071,-0.669771,0.808508,-6.686067,-0.681103,0.815986,-6.720883,-0.970414,0.096701,0.221236,Walking
24.44,0.019999,-8.915092,0.707552,4.023273,-0.658119,0.800820,-6.649591,-0.669771,0.808508,-6.686067,-0.968166,0.111312,0.224196,Walking
24.46,0.020000,-8.951994,0.894011,4.276681,-0.647253,0.794147,-6.606804,-0.658119,0.800820,-6.649591,-0.967920,0.125142,0.217877,Walking
24.48,0.020000,-8.997320,1.066869,4.197421,-0.636834,0.788739,-6.562102,-0.647253,0.794147,-6.606804,-0.970259,0.136318,0.200038,Walking
24.5,0.020000,-9.110927,1.249446,4.123663,-0.627792,0.785838,-6.513333,-0.636834,0.788739,-6.562102,-0.974824,0.142150,0.171791,Walking
24.52,0.019999,-9.253592,1.390638,3.880555,-0.620294,0.786331,-6.461510,-0.627792,0.785838,-6.513333,-0.981499,0.139245,0.131416,Walking
24.54,0.020000,-9.300314,1.390308,3.470166,-0.612418,0.788874,-6.408414,-0.620294,0.786331,-6.461510,-0.988186,0.128763,0.083123,Walking
24.56,0.020000,-9.469418,1.455963,3.088286,-0.606873,0.796581,-6.352722,-0.612418,0.788874,-6.408414,-0.993545,0.109133,0.030965,Walking
24.58,0.020000,-9.426692,1.286582,2.590860,-0.599903,0.806308,-6.296825,-0.606873,0.796581,-6.352722,-0.996451,0.081573,-0.020786,Walking
24.6,0.020000,-9.413342,1.138880,2.150764,-0.592668,0.819212,-6.240539,-0.599903,0.806308,-6.296825,-0.996440,0.050328,-0.067636,Walking
24.62,0.019999,-9.368026,0.949585,1.740209,-0.584996,0.835008,-6.184618,-0.592668,0.819212,-6.240539,-0.994056,0.016281,-0.107645,Walking
24.64,0.020000,-9.218657,0.706797,1.381214,-0.575180,0.852695,-6.129198,-0.584996,0.835008,-6.184618,-0.989749,-0.018096,-0.141668,Walking
24.66,0.020000,-9.168547,0.492405,0.901892,-0.566028,0.873526,-6.074978,-0.575180,0.852695,-6.129198,-0.981255,-0.055974,-0.184407,Walking
24.68,0.020000,-8.891369,0.128012,0.294397,-0.554094,0.894753,-6.022868,-0.566028,0.873526,-6.074978,-0.967187,-0.095141,-0.235581,Walking
24.7,0.019999,-8.684064,-0.206132,-0.261104,-0.541184,0.916052,-5.973033,-0.554094,0.894753,-6.022868,-0.951028,-0.129578,-0.280634,Walking
24.72,0.020000,-8.599896,-0.573926,-0.886765,-0.529853,0.935688,-5.928183,-0.541184,0.916052,-5.973033,-0.934399,-0.158582,-0.318984,Walking
24.74,0.020000,-8.434429,-0.856850,-1.360147,-0.518466,0.954432,-5.886246,-0.529853,0.935688,-5.928183,-0.917811,-0.182878,-0.352390,Walking
24.76,0.020000,-8.304666,-1.186484,-1.917988,-0.507878,0.970672,-5.849236,-0.518466,0.954432,-5.886246,-0.900519,-0.203720,-0.384139,Walking
24.78,0.019999,-8.042960,-1.393197,-2.339661,-0.495875,0.986556,-5.814184,-0.507878,0.970672,-5.849236,-0.881051,-0.222978,-0.417169,Walking
