count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
41.98,0.020000,-9.474556,-1.972268,0.850328,-0.740236,0.890606,-6.881495,-0.741971,0.889799,-6.880980,-0.974646,-0.205160,0.089307,Idle
42,0.020000,-9.462528,-2.099957,0.797527,-0.738672,0.891311,-6.881681,-0.740236,0.890606,-6.881495,-0.972554,-0.217658,0.082245,Idle
42.02,0.020000,-9.464302,-2.209350,0.745971,-0.737498,0.891842,-6.881593,-0.738672,0.891311,-6.881681,-0.970742,-0.227918,0.075590,Idle
42.04,0.020000,-9.460622,-2.294278,0.699599,-0.736550,0.892247,-6.881397,-0.737498,0.891842,-6.881593,-0.969221,-0.235938,0.070318,Idle
42.06,0.019997,-9.455047,-2.370925,0.654606,-0.735777,0.892542,-6.881178,-0.736550,0.892247,-6.881397,-0.967758,-0.243186,0.065613,Idle
42.08,0.020000,-9.461537,-2.432187,0.630982,-0.735389,0.892825,-6.880625,-0.735777,0.892542,-6.881178,-0.966452,-0.249375,0.061501,Idle
42.1,0.020000,-9.470509,-2.477106,0.612795,-0.735379,0.893123,-6.879774,-0.735389,0.892825,-6.880625,-0.965448,-0.254029,0.058128,Idle
42.12,0.020000,-9.480067,-2.509962,0.599972,-0.735734,0.893541,-6.878654,-0.735379,0.893123,-6.879774,-0.964556,-0.257985,0.055453,Idle
42.14,0.020000,-9.490223,-2.540741,0.583902,-0.736413,0.893882,-6.877429,-0.735734,0.893541,-6.878654,-0.963940,-0.260731,0.053275,Idle
42.16,0.020000,-9.506728,-2.547582,0.566310,-0.737397,0.894065,-6.876174,-0.736413,0.893882,-6.877429,-0.964074,-0.260629,0.051331,Idle
42.18,0.020000,-9.523798,-2.532590,0.556805,-0.738611,0.894222,-6.874671,-0.737397,0.894065,-6.876174,-0.964639,-0.258963,0.049101,Idle
42.2,0.020000,-9.536971,-2.519000,0.536230,-0.739985,0.894376,-6.872973,-0.738611,0.894222,-6.874671,-0.965166,-0.257562,0.046007,Idle
42.22,0.019997,-9.541533,-2.506585,0.492667,-0.741359,0.894597,-6.871211,-0.739985,0.894376,-6.872973,-0.965626,-0.256643,0.041237,Idle
42.24,0.020000,-9.544918,-2.505372,0.448231,-0.742761,0.894849,-6.869269,-0.741359,0.894597,-6.871211,-0.965836,-0.256671,0.035793,Idle
42.26,0.020000,-9.543262,-2.518790,0.422885,-0.744181,0.895124,-6.867102,-0.742761,0.894849,-6.869269,-0.965570,-0.258161,0.032064,Idle
42.28,0.020000,-9.550147,-2.537080,0.394617,-0.745784,0.895263,-6.864985,-0.744181,0.895124,-6.867102,-0.965341,-0.259328,0.029433,Idle
42.3,0.020000,-9.564411,-2.530674,0.370192,-0.747581,0.895240,-6.862862,-0.745784,0.895263,-6.864985,-0.965810,-0.257850,0.026916,Idle
42.32,0.020000,-9.590012,-2.489235,0.364516,-0.749593,0.894945,-6.860644,-0.747581,0.895240,-6.862862,-0.967319,-0.252243,0.025854,Idle
42.34,0.020000,-9.626592,-2.400256,0.375709,-0.751866,0.894586,-6.858222,-0.749593,0.894945,-6.860644,-0.969717,-0.242848,0.025955,Idle
42.36,0.020000,-9.667757,-2.289774,0.383597,-0.754425,0.894247,-6.855540,-0.751866,0.894586,-6.858222,-0.972459,-0.231681,0.025432,Idle
42.38,0.019997,-9.687125,-2.180807,0.388679,-0.756871,0.893940,-6.852715,-0.754425,0.894247,-6.855540,-0.975006,-0.220741,0.025221,Idle
42.4,0.020000,-9.705510,-2.086782,0.400453,-0.759282,0.893676,-6.849819,-0.756871,0.893940,-6.852715,-0.977057,-0.211376,0.026062,Idle
42.42,0.020000,-9.729875,-2.002267,0.387341,-0.761833,0.893479,-6.847042,-0.759282,0.893676,-6.849819,-0.978830,-0.203101,0.025330,Idle
