count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
3.04,0.020000,-9.567302,-1.587092,-1.007114,-0.837744,0.902723,-6.855073,-0.838707,0.902225,-6.856663,-0.980169,-0.164319,-0.110762,Transition
3.06,0.020000,-9.395152,-1.697603,-0.954587,-0.833421,0.901177,-6.851951,-0.837744,0.902723,-6.855073,-0.979745,-0.165172,-0.113222,Walking
3.08,0.020000,-8.931174,-1.680285,-1.218859,-0.819816,0.900100,-6.854318,-0.833421,0.901177,-6.851951,-0.979759,-0.165790,-0.112185,Walking
3.1,0.020000,-8.813622,-1.725881,-1.074983,-0.803523,0.897740,-6.856349,-0.819816,0.900100,-6.854318,-0.981474,-0.163902,-0.099225,Walking
3.12,0.020000,-8.684501,-1.757427,-0.781379,-0.784082,0.893915,-6.857365,-0.803523,0.897740,-6.856349,-0.984359,-0.159656,-0.074475,Walking
3.14,0.020000,-8.660105,-1.817523,-0.362286,-0.763540,0.887600,-6.857148,-0.784082,0.893915,-6.857365,-0.987481,-0.153085,-0.038036,Walking
3.16,0.020000,-8.545467,-1.641061,0.044094,-0.740319,0.883141,-6.858115,-0.763540,0.887600,-6.857148,-0.989452,-0.144554,0.009421,Walking
3.18,0.020000,-8.268506,-1.485154,0.512025,-0.711697,0.879678,-6.861018,-0.740319,0.883141,-6.858115,-0.988749,-0.133746,0.066990,Walking
3.2,0.020000,-8.241257,-1.336803,1.325886,-0.683498,0.876479,-6.860622,-0.711697,0.879678,-6.861018,-0.983811,-0.119961,0.133139,Walking
3.22,0.020000,-7.992258,-1.244258,2.140970,-0.652340,0.871764,-6.857868,-0.683498,0.876479,-6.860622,-0.973515,-0.102804,0.204206,Walking
3.24,0.020000,-7.680908,-0.954442,2.938557,-0.618175,0.868667,-6.853651,-0.652340,0.871764,-6.857868,-0.957101,-0.081509,0.278053,Walking
3.26,0.020000,-7.477122,-0.502066,3.955348,-0.584240,0.869732,-6.843154,-0.618175,0.868667,-6.853651,-0.935152,-0.056608,0.349696,Walking
3.28,0.020000,-7.308150,-0.124460,4.557521,-0.552181,0.872847,-6.833857,-0.584240,0.869732,-6.843154,-0.908368,-0.028563,0.417194,Walking
3.3,0.020000,-7.836065,0.367155,5.438124,-0.535763,0.880759,-6.817381,-0.552181,0.872847,-6.833857,-0.882465,-0.002903,0.470369,Walking
3.32,0.020000,-8.333859,0.168145,6.185709,-0.532119,0.881450,-6.791021,-0.535763,0.880759,-6.817381,-0.868101,0.013618,0.496201,Walking
3.34,0.020000,-8.322039,0.166366,6.419145,-0.529490,0.879875,-6.762067,-0.532119,0.881450,-6.791021,-0.861719,0.024990,0.506770,Walking
3.36,0.020000,-8.510098,-0.066599,6.730324,-0.531166,0.871565,-6.727684,-0.529490,0.879875,-6.762067,-0.858950,0.035566,0.510824,Walking
3.38,0.020000,-8.653361,0.235817,6.818103,-0.535442,0.867496,-6.690954,-0.531166,0.871565,-6.727684,-0.860305,0.044777,0.507809,Walking
3.4,0.020000,-8.899627,0.266991,6.948350,-0.543647,0.862720,-6.649785,-0.535442,0.867496,-6.690954,-0.865378,0.051559,0.498460,Walking
3.42,0.020000,-9.316206,0.273259,7.053861,-0.558216,0.857517,-6.602945,-0.543647,0.862720,-6.649785,-0.875411,0.054374,0.480311,Walking
3.44,0.020000,-9.420504,0.276227,6.941403,-0.572239,0.852626,-6.553421,-0.558216,0.857517,-6.602945,-0.888822,0.053087,0.455167,Walking
3.46,0.020000,-9.747455,0.237048,6.921286,-0.589542,0.848259,-6.497780,-0.572239,0.852626,-6.553421,-0.905432,0.046419,0.421945,Walking
3.48,0.020000,-9.769694,0.174230,6.583896,-0.603644,0.844980,-6.440815,-0.589542,0.848259,-6.497780,-0.924015,0.034475,0.380800,Walking
3.5,0.020000,-10.014180,0.087442,6.273785,-0.618976,0.842972,-6.380707,-0.603644,0.844980,-6.440815,-0.942672,0.019146,0.333170,Walking
3.52,0.020000,-10.580530,0.016846,6.009281,-0.642019,0.843675,-6.314714,-0.618976,0.842972,-6.380707,-0.961096,-0.001866,0.276209,Walking
3.54,0.020000,-10.478010,-0.141203,5.319363,-0.659888,0.846406,-6.249774,-0.642019,0.843675,-6.314714,-0.977022,-0.028310,0.211252,Walking
3.56,0.020000,-10.531250,-0.054798,4.535194,-0.676585,0.857852,-6.186071,-0.659888,0.846406,-6.249774,-0.988421,-0.063926,0.137616,Walking
3.58,0.020000,-10.514300,-0.680450,3.859674,-0.692148,0.865446,-6.120183,-0.676585,0.857852,-6.186071,-0.992472,-0.108071,0.057620,Walking
3.6,0.020000,-10.455630,-1.217426,3.079114,-0.707547,0.871917,-6.054162,-0.692148,0.865446,-6.120183,-0.987327,-0.157082,-0.022621,Walking
3.62,0.020000,-10.230060,-1.545624,2.319038,-0.721311,0.882223,-5.988371,-0.707547,0.871917,-6.054162,-0.972665,-0.210083,-0.098929,Walking
3.64,0.020000,-9.840431,-1.801418,1.612795,-0.731694,0.897505,-5.922842,-0.721311,0.882223,-5.988371,-0.950182,-0.261522,-0.169590,Walking
3.66,0.020000,-9.454529,-2.213016,0.863991,-0.739700,0.913482,-5.860014,-0.731694,0.897505,-5.922842,-0.922956,-0.307017,-0.232150,Walking
3.68,0.020000,-9.052928,-2.589524,0.248640,-0.745480,0.929547,-5.798762,-0.739700,0.913482,-5.860014,-0.893368,-0.345849,-0.286849,Walking
3.7,0.020000,-8.676758,-2.985797,-0.374863,-0.749914,0.944210,-5.740177,-0.745480,0.929547,-5.798762,-0.861884,-0.379099,-0.336809,Walking
3.72,0.020000,-8.287523,-3.540406,-1.112371,-0.752906,0.953198,-5.687346,-0.749914,0.944210,-5.740177,-0.829552,-0.406710,-0.382663,Walking
3.74,0.020000,-7.966211,-3.506820,-1.544397,-0.756112,0.967503,-5.634621,-0.752906,0.953198,-5.687346,-0.795713,-0.430383,-0.426159,Walking
3.76,0.020000,-7.622555,-3.835421,-2.207450,-0.759254,0.979117,-5.587116,-0.756112,0.967503,-5.634621,-0.761003,-0.450167,-0.467146,Walking
3.78,0.020000,-7.231606,-4.081163,-2.645129,-0.761463,0.988972,-5.540812,-0.759254,0.979117,-5.587116,-0.725908,-0.466248,-0.505639,Walking
3.8,0.020000,-6.790425,-4.341321,-3.194969,-0.761757,0.996128,-5.498422,-0.761463,0.988972,-5.540812,-0.690693,-0.479016,-0.541744,Walking
3.82,0.020000,-6.544577,-4.354357,-3.466944,-0.763574,1.004601,-5.455055,-0.761757,0.996128,-5.498422,-0.657873,-0.487053,-0.574441,Walking
3.84,0.020000,-6.164615,-4.582750,-4.086529,-0.763639,1.009248,-5.418315,-0.763574,1.004601,-5.455055,-0.628072,-0.490837,-0.603825,Walking
3.86,0.020000,-5.823672,-4.951406,-4.670200,-0.761211,1.005944,-5.388456,-0.763639,1.009248,-5.418315,-0.606023,-0.487889,-0.628252,Walking
3.88,0.020000,-5.840157,-4.697358,-4.892470,-0.761540,1.005799,-5.359304,-0.761211,1.005944,-5.388456,-0.593646,-0.478097,-0.647308,Walking
3.9,0.020000,-5.797816,-4.696774,-5.213396,-0.761795,1.002764,-5.333785,-0.761540,1.005799,-5.359304,-0.589715,-0.463301,-0.661505,Walking
3.92,0.020000,-5.871174,-4.549616,-5.483874,-0.762061,0.998740,-5.312294,-0.761795,1.002764,-5.333785,-0.597130,-0.443264,-0.668545,Walking
3.94,0.020000,-5.933228,-4.512863,-5.616249,-0.760480,0.990890,-5.293301,-0.762061,0.998740,-5.312294,-0.612875,-0.420017,-0.669306,Walking
3.96,0.020000,-6.097416,-4.493602,-5.955787,-0.757159,0.978647,-5.282895,-0.760480,0.990890,-5.293301,-0.638478,-0.395663,-0.660149,Walking
3.98,0.020000,-6.400846,-4.287476,-5.900548,-0.753147,0.965777,-5.275401,-0.757159,0.978647,-5.282895,-0.672928,-0.371456,-0.639678,Walking
4,0.020000,-6.693283,-4.065738,-5.779598,-0.747177,0.952721,-5.271490,-0.753147,0.965777,-5.275401,-0.712723,-0.347906,-0.609088,Walking
4.02,0.020000,-7.020066,-3.926513,-5.427043,-0.738963,0.937989,-5.268955,-0.747177,0.952721,-5.271490,-0.757466,-0.325168,-0.566138,Walking
4.04,0.020000,-7.488981,-3.609392,-5.123919,-0.731226,0.925160,-5.270639,-0.738963,0.937989,-5.268955,-0.802838,-0.302544,-0.513730,Walking
4.06,0.020000,-8.047201,-3.279700,-4.624340,-0.726075,0.914699,-5.274428,-0.731226,0.925160,-5.270639,-0.846558,-0.281005,-0.452079,Walking
4.08,0.020000,-8.451214,-2.957967,-3.950077,-0.721200,0.906665,-5.278333,-0.726075,0.914699,-5.274428,-0.886338,-0.260577,-0.382758,Walking
4.1,0.020000,-8.607468,-2.787452,-3.233443,-0.712801,0.898102,-5.282418,-0.721200,0.906665,-5.278333,-0.920225,-0.240497,-0.308783,Walking
4.12,0.020000,-8.631562,-2.475386,-2.550908,-0.699570,0.891763,-5.287762,-0.712801,0.898102,-5.282418,-0.947309,-0.220028,-0.232794,Walking
4.14,0.020000,-8.784245,-2.208264,-1.820990,-0.685431,0.886414,-5.293285,-0.699570,0.891763,-5.287762,-0.967503,-0.197837,-0.157477,Walking
4.16,0.020000,-9.007502,-1.958099,-1.006430,-0.673110,0.881691,-5.297189,-0.685431,0.886414,-5.293285,-0.980994,-0.175533,-0.082695,Walking
4.18,0.020000,-9.147282,-1.771604,-0.059491,-0.662203,0.876473,-5.296714,-0.673110,0.881691,-5.297189,-0.988036,-0.153993,-0.008485,Walking
4.2,0.020000,-9.008274,-1.486000,0.592878,-0.648345,0.872944,-5.297631,-0.662203,0.876473,-5.296714,-0.988909,-0.133491,0.065110,Walking
4.22,0.020000,-8.858663,-1.210564,1.283677,-0.632483,0.871268,-5.298864,-0.648345,0.872944,-5.297631,-0.983870,-0.114860,0.137139,Walking
4.24,0.020000,-8.711186,-0.983314,2.031231,-0.615730,0.870718,-5.298943,-0.632483,0.871268,-5.298864,-0.973379,-0.097433,0.207461,Walking
