count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
278.68,0.019989,-9.600730,-1.624885,-1.088487,-1.030138,0.901685,-6.962044,-1.030406,0.901815,-6.962049,-0.980034,-0.164975,-0.110984,Transition
278.7,0.019989,-9.526058,-1.782640,-0.210975,-1.029068,0.900308,-6.941534,-1.030138,0.901685,-6.962044,-0.976515,-0.174693,-0.126103,Walking
278.72,0.020020,-8.758724,-2.002903,-0.795080,-1.014107,0.898302,-6.927419,-1.029068,0.900308,-6.941534,-0.969019,-0.193957,-0.152916,Walking
278.74,0.019989,-8.627605,-2.223576,-0.960764,-0.997962,0.895453,-6.912698,-1.014107,0.898302,-6.927419,-0.961803,-0.212135,-0.173011,Walking
278.76,0.019989,-8.496978,-2.434840,-1.055886,-0.980466,0.891668,-6.897188,-0.997962,0.895453,-6.912698,-0.955374,-0.228894,-0.186730,Walking
278.78,0.020020,-8.382839,-2.621407,-1.087748,-0.961675,0.886997,-6.880757,-0.980466,0.891668,-6.897188,-0.950206,-0.243435,-0.194545,Walking
278.8,0.019989,-8.266056,-2.802386,-1.018400,-0.941267,0.880896,-6.862396,-0.961675,0.886997,-6.880757,-0.946687,-0.254555,-0.197447,Walking
278.82,0.020020,-8.194175,-2.915246,-0.937718,-0.919710,0.873829,-6.842555,-0.941267,0.880896,-6.862396,-0.945052,-0.261186,-0.196617,Walking
278.84,0.019989,-8.139805,-2.990337,-0.779144,-0.897050,0.865558,-6.820199,-0.919710,0.873829,-6.842555,-0.945305,-0.262647,-0.193429,Walking
278.86,0.019989,-8.166645,-2.985971,-0.485425,-0.874342,0.856269,-6.793371,-0.897050,0.865558,-6.820199,-0.948282,-0.257010,-0.186297,Walking
278.88,0.020020,-8.227667,-2.885689,-0.206964,-0.851592,0.846162,-6.763528,-0.874342,0.856269,-6.793371,-0.954544,-0.242692,-0.173051,Walking
278.9,0.019989,-8.408912,-2.675794,0.459354,-0.830433,0.835130,-6.725431,-0.851592,0.846162,-6.763528,-0.965082,-0.216503,-0.147458,Walking
278.92,0.019989,-8.691000,-2.374758,0.719264,-0.812500,0.823124,-6.689559,-0.830433,0.835130,-6.725431,-0.977383,-0.180851,-0.109612,Walking
278.94,0.020020,-9.190660,-1.861289,1.344401,-0.802621,0.814213,-6.649232,-0.812500,0.823124,-6.689559,-0.987166,-0.144357,-0.068299,Walking
278.96,0.019989,-9.663185,-1.413096,1.796643,-0.801060,0.808415,-6.607606,-0.802621,0.814213,-6.649232,-0.992998,-0.114484,-0.029133,Walking
278.98,0.019989,-9.740939,-1.189786,2.207990,-0.800535,0.802899,-6.564492,-0.801060,0.808415,-6.607606,-0.995638,-0.093150,0.005211,Walking
279,0.020020,-9.807573,-0.908532,2.808062,-0.801187,0.800158,-6.514285,-0.800535,0.802899,-6.564492,-0.996432,-0.078658,0.030597,Walking
279.02,0.019989,-9.848606,-0.745581,3.020104,-0.802651,0.798877,-6.463176,-0.801187,0.800158,-6.514285,-0.996466,-0.069467,0.047221,Walking
279.04,0.020020,-9.917537,-0.554841,3.220328,-0.805553,0.800423,-6.410255,-0.802651,0.798877,-6.463176,-0.996188,-0.064431,0.058807,Walking
279.06,0.019989,-9.963168,-0.465860,3.205904,-0.809431,0.803977,-6.358578,-0.805553,0.800423,-6.410255,-0.995838,-0.065613,0.063264,Walking
279.08,0.019989,-9.955363,-0.487652,3.170541,-0.813218,0.808305,-6.307322,-0.809431,0.803977,-6.358578,-0.995504,-0.071782,0.061807,Walking
279.1,0.020020,-10.038960,-0.516866,3.040560,-0.818790,0.814917,-6.256430,-0.813218,0.808305,-6.307322,-0.994968,-0.086355,0.050808,Walking
279.12,0.019989,-9.977211,-0.717136,2.832578,-0.823389,0.821996,-6.205525,-0.818790,0.814917,-6.256430,-0.993592,-0.109201,0.029150,Walking
279.14,0.019989,-9.866921,-0.879822,2.670280,-0.826362,0.831171,-6.151769,-0.823389,0.821996,-6.205525,-0.990641,-0.136477,-0.001938,Walking
279.16,0.020020,-9.752002,-1.131292,2.363315,-0.828174,0.841466,-6.095877,-0.826362,0.831171,-6.151769,-0.984862,-0.167742,-0.043688,Walking
279.18,0.019989,-9.607711,-1.422579,1.940912,-0.828951,0.852323,-6.039094,-0.828174,0.841466,-6.095877,-0.975416,-0.200378,-0.091719,Walking
279.2,0.019989,-9.487740,-1.645034,1.523433,-0.830091,0.865405,-5.980303,-0.828951,0.852323,-6.039094,-0.961337,-0.234405,-0.144520,Walking
279.22,0.020020,-9.203084,-1.953488,0.972110,-0.829335,0.879127,-5.921415,-0.830091,0.865405,-5.980303,-0.941984,-0.269004,-0.200758,Walking
