count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
97.8,0.019997,-30.174120,42.659820,-64.062750,-0.839287,0.901197,-6.859106,-0.391403,0.108972,-5.475100,-0.792678,0.310081,0.524893,Transition
97.82,0.020004,-9.618565,-1.600262,-1.110918,-0.839351,0.901206,-6.859246,-0.839287,0.901197,-6.859106,-0.980159,-0.163171,-0.112529,Idle
97.84,0.019997,-9.610711,-1.605497,-1.113213,-0.839272,0.901153,-6.859373,-0.839351,0.901206,-6.859246,-0.980089,-0.163386,-0.112831,Idle
97.86,0.020004,-9.607619,-1.606858,-1.109443,-0.839142,0.901092,-6.859351,-0.839272,0.901153,-6.859373,-0.980028,-0.163491,-0.113207,Idle
97.88,0.019997,-9.606572,-1.606426,-1.109079,-0.839001,0.901038,-6.859240,-0.839142,0.901092,-6.859351,-0.979983,-0.163474,-0.113622,Idle
97.9,0.020004,-9.614502,-1.604203,-1.120498,-0.839019,0.900991,-6.859302,-0.839001,0.901038,-6.859240,-0.979981,-0.163288,-0.113904,Idle
97.92,0.019997,-9.611458,-1.602481,-1.120602,-0.838966,0.900906,-6.859350,-0.839019,0.900991,-6.859302,-0.980033,-0.162919,-0.113983,Idle
97.93999,0.019997,-9.602570,-1.601983,-1.117840,-0.838715,0.900725,-6.859358,-0.838966,0.900906,-6.859350,-0.980131,-0.162382,-0.113908,Idle
97.96,0.020004,-9.608871,-1.593358,-1.117284,-0.838571,0.900617,-6.859383,-0.838715,0.900725,-6.859358,-0.980233,-0.161868,-0.113766,Idle
97.98,0.019997,-9.612809,-1.588320,-1.116759,-0.838494,0.900554,-6.859416,-0.838571,0.900617,-6.859383,-0.980290,-0.161589,-0.113671,Idle
98,0.020004,-9.624563,-1.582916,-1.122800,-0.838645,0.900582,-6.859615,-0.838494,0.900554,-6.859416,-0.980331,-0.161497,-0.113441,Idle
98.02,0.019997,-9.623494,-1.583546,-1.118227,-0.838766,0.900599,-6.859792,-0.838645,0.900582,-6.859615,-0.980370,-0.161511,-0.113084,Idle
98.04,0.020004,-9.619869,-1.585173,-1.112513,-0.838811,0.900596,-6.859902,-0.838766,0.900599,-6.859792,-0.980388,-0.161573,-0.112845,Idle
98.06,0.019997,-9.615181,-1.586164,-1.118744,-0.838756,0.900574,-6.860198,-0.838811,0.900596,-6.859902,-0.980423,-0.161576,-0.112532,Idle
98.07999,0.019997,-9.615519,-1.584343,-1.119449,-0.838690,0.900568,-6.860626,-0.838756,0.900574,-6.860198,-0.980509,-0.161472,-0.111935,Idle
98.1,0.020004,-9.623556,-1.582620,-1.104610,-0.838771,0.900599,-6.860886,-0.838690,0.900568,-6.860626,-0.980582,-0.161484,-0.111274,Idle
98.12,0.019997,-9.626255,-1.583601,-1.098803,-0.838901,0.900653,-6.861141,-0.838771,0.900599,-6.860886,-0.980610,-0.161706,-0.110708,Idle
98.14,0.020004,-9.623443,-1.588186,-1.093161,-0.838977,0.900686,-6.861359,-0.838901,0.900653,-6.861141,-0.980594,-0.162060,-0.110323,Idle
