count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
48.28,0.020000,-9.619414,-1.636033,-1.079830,-0.690900,0.902543,-7.115926,-0.690749,0.902501,-7.115914,-0.979803,-0.166983,-0.110011,Transition
48.3,0.020000,-10.193740,-1.571201,0.489845,-0.703157,0.903074,-7.078636,-0.690900,0.902543,-7.115926,-0.976646,-0.162870,-0.140127,Walking
48.32,0.020000,-10.385850,-1.434247,0.213485,-0.721236,0.905153,-7.034546,-0.703157,0.903074,-7.078636,-0.966553,-0.156801,-0.202951,Walking
48.34,0.020000,-10.240030,-1.322605,-0.005337,-0.739580,0.909134,-6.981717,-0.721236,0.905153,-7.034546,-0.950342,-0.155112,-0.269798,Walking
48.36,0.020000,-9.992617,-1.238786,-0.299037,-0.757382,0.914957,-6.921247,-0.739580,0.909134,-6.981717,-0.927885,-0.155958,-0.338685,Walking
48.38,0.019997,-9.627753,-1.155041,-0.604433,-0.773479,0.922792,-6.853341,-0.757382,0.914957,-6.921247,-0.899365,-0.157679,-0.407775,Walking
48.4,0.020000,-9.173749,-1.145360,-1.006935,-0.787194,0.931011,-6.780166,-0.773479,0.922792,-6.853341,-0.865240,-0.158644,-0.475596,Walking
48.42,0.020000,-8.636697,-1.096644,-1.418041,-0.797855,0.940347,-6.702464,-0.787194,0.931011,-6.780166,-0.826060,-0.159370,-0.540579,Walking
48.44,0.020000,-8.038619,-1.165745,-1.903982,-0.805078,0.948612,-6.622560,-0.797855,0.940347,-6.702464,-0.782617,-0.160955,-0.601335,Walking
48.46,0.020000,-7.468045,-1.302269,-2.395376,-0.809698,0.954402,-6.541893,-0.805078,0.948612,-6.622560,-0.737726,-0.162264,-0.655310,Walking
48.48,0.020000,-6.929437,-1.410576,-2.785618,-0.812189,0.958367,-6.459993,-0.809698,0.954402,-6.541893,-0.693666,-0.163998,-0.701379,Walking
48.5,0.020000,-6.580093,-1.831729,-3.261152,-0.814919,0.954114,-6.380861,-0.812189,0.958367,-6.459993,-0.656841,-0.165041,-0.735746,Walking
48.52,0.020000,-6.209848,-2.032394,-3.445566,-0.815929,0.946023,-6.300575,-0.814919,0.954114,-6.380861,-0.627863,-0.165942,-0.760428,Walking
48.54,0.019997,-6.156485,-2.386470,-4.972663,-0.819029,0.930598,-6.248234,-0.815929,0.946023,-6.300575,-0.611771,-0.164633,-0.773713,Walking
48.56,0.020000,-6.412585,-2.465415,-6.370999,-0.825662,0.912000,-6.224789,-0.819029,0.930598,-6.248234,-0.619869,-0.156528,-0.768935,Walking
48.58,0.020000,-6.558175,-2.345825,-6.272438,-0.831583,0.893335,-6.201878,-0.825662,0.912000,-6.224789,-0.638343,-0.143997,-0.756164,Walking
48.6,0.020000,-6.662994,-2.202115,-6.351899,-0.836929,0.874727,-6.182335,-0.831583,0.893335,-6.201878,-0.651955,-0.129636,-0.747094,Walking
48.62,0.020000,-6.748262,-2.047488,-6.346399,-0.842291,0.856436,-6.163716,-0.836929,0.874727,-6.182335,-0.660568,-0.115490,-0.741830,Walking
48.64,0.020000,-6.788606,-1.910890,-6.422555,-0.847640,0.838873,-6.147055,-0.842291,0.856436,-6.163716,-0.664749,-0.105278,-0.739612,Walking
48.66,0.020000,-6.919296,-1.866795,-6.612976,-0.854564,0.821006,-6.134977,-0.847640,0.838873,-6.147055,-0.670040,-0.099231,-0.735663,Walking
48.68,0.020000,-7.042521,-1.824037,-6.664609,-0.861726,0.803249,-6.125892,-0.854564,0.821006,-6.134977,-0.681391,-0.095433,-0.725671,Walking
48.7,0.020000,-7.352278,-1.436927,-6.662516,-0.871744,0.792212,-6.119842,-0.861726,0.803249,-6.125892,-0.698407,-0.090224,-0.709991,Walking
48.72,0.019997,-7.578402,-1.129896,-6.474188,-0.882519,0.785570,-6.113615,-0.871744,0.792212,-6.119842,-0.717591,-0.081320,-0.691701,Walking
48.74,0.020000,-7.850024,-0.596713,-6.253762,-0.895693,0.787037,-6.105917,-0.882519,0.785570,-6.113615,-0.733060,-0.068304,-0.676726,Walking
48.76,0.020000,-8.131079,-0.118017,-6.134907,-0.912081,0.794743,-6.098197,-0.895693,0.787037,-6.105917,-0.745331,-0.051307,-0.664717,Walking
