count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
6,0.020000,-9.615860,-1.584146,-1.119147,-0.839230,0.900569,-6.859523,-0.839289,0.900572,-6.859094,-0.980515,-0.161464,-0.111895,Idle
6.02,0.020000,-9.624129,-1.582545,-1.103736,-0.839321,0.900602,-6.859773,-0.839230,0.900569,-6.859523,-0.980585,-0.161490,-0.111235,Idle
6.04,0.020000,-9.626074,-1.583858,-1.098362,-0.839447,0.900655,-6.860024,-0.839321,0.900602,-6.859773,-0.980609,-0.161725,-0.110683,Idle
6.06,0.020000,-9.623425,-1.588424,-1.093068,-0.839524,0.900688,-6.860243,-0.839447,0.900655,-6.860024,-0.980592,-0.162083,-0.110308,Idle
6.08,0.020000,-9.621359,-1.592124,-1.102859,-0.839566,0.900715,-6.860696,-0.839524,0.900688,-6.860243,-0.980556,-0.162436,-0.110113,Idle
6.1,0.020000,-9.620170,-1.594986,-1.107860,-0.839591,0.900740,-6.861271,-0.839566,0.900715,-6.860696,-0.980522,-0.162714,-0.110001,Idle
6.12,0.020000,-9.615866,-1.597108,-1.100665,-0.839522,0.900727,-6.861776,-0.839591,0.900740,-6.861271,-0.980561,-0.162736,-0.109625,Idle
6.14,0.020000,-9.618219,-1.595043,-1.094018,-0.839481,0.900731,-6.862284,-0.839522,0.900727,-6.861776,-0.980657,-0.162618,-0.108935,Idle
6.16,0.020000,-9.621540,-1.594733,-1.086277,-0.839496,0.900774,-6.862786,-0.839481,0.900731,-6.862284,-0.980716,-0.162777,-0.108170,Idle
6.18,0.020000,-9.627387,-1.595936,-1.075297,-0.839623,0.900873,-6.863229,-0.839496,0.900774,-6.862786,-0.980737,-0.163189,-0.107355,Idle
6.2,0.020000,-9.630271,-1.599502,-1.065958,-0.839807,0.901000,-6.863644,-0.839623,0.900873,-6.863229,-0.980740,-0.163699,-0.106546,Idle
6.22,0.020000,-9.629954,-1.602840,-1.056855,-0.839975,0.901095,-6.864024,-0.839807,0.901000,-6.863644,-0.980792,-0.163872,-0.105798,Idle
6.24,0.020000,-9.628751,-1.601714,-1.050484,-0.840105,0.901212,-6.864398,-0.839975,0.901095,-6.864024,-0.980859,-0.163868,-0.105178,Idle
6.26,0.020000,-9.624367,-1.605172,-1.045799,-0.840158,0.901371,-6.864760,-0.840105,0.901212,-6.864398,-0.980809,-0.164437,-0.104758,Idle
6.28,0.020000,-9.615946,-1.615755,-1.033296,-0.840057,0.901448,-6.864936,-0.840158,0.901371,-6.864760,-0.980733,-0.165098,-0.104432,Idle
6.3,0.020000,-9.612114,-1.620010,-1.024667,-0.839879,0.901484,-6.865016,-0.840057,0.901448,-6.864936,-0.980736,-0.165324,-0.104048,Idle
6.32,0.020000,-9.627923,-1.615253,-1.037144,-0.840012,0.901649,-6.865446,-0.839879,0.901484,-6.865016,-0.980762,-0.165494,-0.103529,Idle
6.34,0.020000,-9.627546,-1.618190,-1.029436,-0.840135,0.901816,-6.865846,-0.840012,0.901649,-6.865446,-0.980775,-0.165806,-0.102898,Idle
6.36,0.020000,-9.626400,-1.622646,-1.020722,-0.840238,0.901987,-6.866192,-0.840135,0.901816,-6.865846,-0.980760,-0.166274,-0.102287,Idle
6.38,0.020000,-9.623777,-1.628768,-1.001138,-0.840302,0.902143,-6.866192,-0.840238,0.901987,-6.866192,-0.980691,-0.166827,-0.102050,Idle
6.4,0.020000,-9.621763,-1.634350,-0.995253,-0.840349,0.902289,-6.866014,-0.840302,0.902143,-6.866192,-0.980570,-0.167348,-0.102359,Idle
6.42,0.020000,-9.632795,-1.634774,-1.015209,-0.840644,0.902544,-6.866166,-0.840349,0.902289,-6.866014,-0.980431,-0.167940,-0.102717,Idle
6.44,0.020000,-9.629841,-1.641645,-1.013855,-0.840906,0.902785,-6.866251,-0.840644,0.902544,-6.866166,-0.980302,-0.168574,-0.102912,Idle
6.46,0.020000,-9.625446,-1.648091,-1.008574,-0.841099,0.902998,-6.866210,-0.840906,0.902785,-6.866251,-0.980202,-0.169086,-0.103025,Idle
6.48,0.020000,-9.620815,-1.654029,-1.015972,-0.841222,0.903206,-6.866291,-0.841099,0.902998,-6.866210,-0.980088,-0.169668,-0.103149,Idle
6.5,0.020000,-9.617367,-1.662094,-1.021131,-0.841308,0.903411,-6.866430,-0.841222,0.903206,-6.866291,-0.979924,-0.170473,-0.103381,Idle
6.52,0.020000,-9.621113,-1.668434,-1.007807,-0.841505,0.903633,-6.866204,-0.841308,0.903411,-6.866430,-0.979744,-0.171204,-0.103885,Idle
6.54,0.020000,-9.618704,-1.675047,-1.015648,-0.841690,0.903847,-6.865999,-0.841505,0.903633,-6.866204,-0.979557,-0.171844,-0.104579,Idle
6.56,0.020000,-9.615682,-1.683671,-1.023532,-0.841854,0.904050,-6.865841,-0.841690,0.903847,-6.865999,-0.979354,-0.172660,-0.105140,Idle
6.58,0.020000,-9.617001,-1.691023,-1.035264,-0.842091,0.904282,-6.865777,-0.841854,0.904050,-6.865841,-0.979118,-0.173561,-0.105855,Idle
6.6,0.020000,-9.616096,-1.698535,-1.048309,-0.842363,0.904530,-6.865760,-0.842091,0.904282,-6.865777,-0.978849,-0.174405,-0.106949,Idle
6.62,0.020000,-9.598815,-1.712324,-1.046815,-0.842339,0.904613,-6.865442,-0.842363,0.904530,-6.865760,-0.978595,-0.174973,-0.108333,Idle
6.64,0.020000,-9.597243,-1.715226,-1.060083,-0.842322,0.904690,-6.865130,-0.842339,0.904613,-6.865442,-0.978401,-0.175238,-0.109651,Idle
6.66,0.020000,-9.597140,-1.717157,-1.067131,-0.842321,0.904755,-6.864837,-0.842322,0.904690,-6.865130,-0.978306,-0.175375,-0.110275,Idle
6.68,0.020000,-9.600805,-1.716527,-1.075373,-0.842398,0.904833,-6.864669,-0.842321,0.904755,-6.864837,-0.978284,-0.175376,-0.110473,Idle
6.7,0.020000,-9.602512,-1.715385,-1.080759,-0.842512,0.904918,-6.864556,-0.842398,0.904833,-6.864669,-0.978268,-0.175291,-0.110745,Idle
6.72,0.020000,-9.604361,-1.715735,-1.070106,-0.842677,0.905020,-6.864145,-0.842512,0.904918,-6.864556,-0.978197,-0.175415,-0.111181,Idle
6.74,0.020000,-9.599022,-1.720778,-1.077640,-0.842760,0.905082,-6.863761,-0.842677,0.905020,-6.864145,-0.978069,-0.175727,-0.111805,Idle
6.76,0.020000,-9.589111,-1.726381,-1.086996,-0.842668,0.905060,-6.863407,-0.842760,0.905082,-6.863761,-0.977951,-0.175873,-0.112613,Idle
