count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
19,14,0,020000,-9.600745,-1.624868,-1.088461,-0.959755,0.901685,-7.009260,-0.960023,0.901815,-7.009266,-0.980034,-0.164974,-0.110983,Transition
19,16,0,020000,-10.143860,-1.736866,-1.209178,-0.970572,0.900480,-7.011477,-0.959755,0.901685,-7.009260,-0.978905,-0.170909,-0.111961,Walking
19,18,0,020000,-9.384997,-1.876668,-1.042284,-0.966519,0.898426,-7.010716,-0.970572,0.900480,-7.011477,-0.977329,-0.180831,-0.110126,Walking
19,2,0,019999,-9.355673,-1.972681,-0.842374,-0.961888,0.895543,-7.007794,-0.966519,0.898426,-7.010716,-0.977294,-0.186393,-0.100763,Walking
19,22,0,020000,-9.381931,-2.032189,-0.572933,-0.957550,0.891862,-7.002729,-0.961888,0.895543,-7.007794,-0.978476,-0.188396,-0.084218,Walking
19,24,0,020000,-9.434377,-2.041843,-0.229436,-0.953900,0.887891,-6.995403,-0.957550,0.891862,-7.002729,-0.980309,-0.187899,-0.060727,Walking
19,26,0,020000,-9.531725,-2.088519,0.197911,-0.951902,0.882822,-6.985116,-0.953900,0.887891,-6.995403,-0.981818,-0.187063,-0.032255,Walking
19,28,0,019999,-9.614426,-2.100013,0.626456,-0.951486,0.877692,-6.972492,-0.951902,0.882822,-6.985116,-0.982184,-0.187919,-0.000487,Walking
19,3,0,020000,-9.672036,-2.174403,1.121462,-0.952492,0.871905,-6.956542,-0.951486,0.877692,-6.972492,-0.980808,-0.192157,0.033024,Walking
19,32,0,020000,-9.735275,-2.289856,1.641223,-0.955476,0.865786,-6.936477,-0.952492,0.871905,-6.956542,-0.977176,-0.202233,0.065034,Walking
19,34,0,020000,-9.795172,-2.443562,2.030288,-0.960850,0.859856,-6.914555,-0.955476,0.865786,-6.936477,-0.971097,-0.218864,0.095230,Walking
19,36,0,019999,-9.826626,-2.725154,2.646836,-0.968629,0.853271,-6.885508,-0.960850,0.859856,-6.914555,-0.962044,-0.244228,0.121754,Walking
19,38,0,020000,-9.892953,-3.048094,2.763464,-0.980150,0.846821,-6.858538,-0.968629,0.853271,-6.885508,-0.949737,-0.277841,0.144238,Walking
19,4,0,020000,-9.696493,-3.457902,3.158557,-0.990271,0.838922,-6.826282,-0.980150,0.846821,-6.858538,-0.936848,-0.312229,0.157573,Walking
19,42,0,020000,-9.375218,-3.768612,3.445066,-0.995576,0.829774,-6.787586,-0.990271,0.838922,-6.826282,-0.928637,-0.337534,0.153960,Walking
19,44,0,019999,-9.287725,-3.973730,3.391080,-0.999874,0.819652,-6.747301,-0.995576,0.829774,-6.787586,-0.924857,-0.353478,0.140332,Walking
19,46,0,020000,-9.131330,-4.113892,3.481845,-1.000826,0.807438,-6.701743,-0.999874,0.819652,-6.747301,-0.925965,-0.357106,0.122734,Walking
19,48,0,020000,-9.090274,-4.040077,3.326145,-0.999721,0.794753,-6.655178,-1.000826,0.807438,-6.701743,-0.932266,-0.347178,0.101727,Walking
19,5,0,020000,-9.005918,-3.877793,3.188286,-0.995118,0.781532,-6.606690,-0.999721,0.794753,-6.655178,-0.941494,-0.327910,0.077873,Walking
19,52,0,020000,-8.965766,-3.542749,2.970985,-0.987652,0.769976,-6.556798,-0.995118,0.781532,-6.606690,-0.951996,-0.302234,0.048567,Walking
19,54,0,019999,-8.967496,-3.232093,2.666279,-0.978492,0.759662,-6.506077,-0.987652,0.769976,-6.556798,-0.960808,-0.276898,0.013258,Walking
19,56,0,020000,-8.871608,-2.798728,2.306877,-0.966555,0.754619,-6.453629,-0.978492,0.759662,-6.506077,-0.965183,-0.259592,-0.032156,Walking
19,58,0,020000,-8.871810,-2.601343,1.814204,-0.955017,0.752383,-6.399903,-0.966555,0.754619,-6.453629,-0.963169,-0.253776,-0.088896,Walking
19,6,0,020000,-8.768660,-2.412982,1.227975,-0.943224,0.754543,-6.344992,-0.955017,0.752383,-6.399903,-0.953955,-0.256983,-0.154689,Walking
19,62,0,019999,-8.644871,-2.298476,0.498077,-0.932280,0.760445,-6.290245,-0.943224,0.754543,-6.344992,-0.937011,-0.264380,-0.228285,Walking
19,64,0,020000,-8.389685,-2.247998,-0.273782,-0.920812,0.768298,-6.235965,-0.932280,0.760445,-6.290245,-0.913667,-0.269179,-0.304558,Walking
19,66,0,020000,-8.234912,-2.031354,-1.061068,-0.911456,0.779620,-6.183018,-0.920812,0.768298,-6.235965,-0.887128,-0.264774,-0.378018,Walking
19,68,0,020000,-7.925133,-1.853799,-1.792764,-0.901180,0.791555,-6.131658,-0.911456,0.779620,-6.183018,-0.860235,-0.249802,-0.444517,Walking
19,7,0,019999,-7.683559,-1.582215,-2.451317,-0.891089,0.804674,-6.082340,-0.901180,0.791555,-6.131658,-0.834675,-0.228153,-0.501263,Walking
19,72,0,020000,-7.402155,-1.330128,-3.012503,-0.879985,0.818101,-6.035050,-0.891089,0.804674,-6.082340,-0.811142,-0.204023,-0.548108,Walking
19,74,0,020000,-7.145680,-1.095938,-3.480515,-0.868257,0.831702,-5.989253,-0.879985,0.818101,-6.035050,-0.788185,-0.181036,-0.588209,Walking
19,76,0,020000,-6.787726,-0.984419,-3.981393,-0.854260,0.843764,-5.946156,-0.868257,0.831702,-5.989253,-0.763254,-0.161827,-0.625504,Walking
19,78,0,019999,-6.454934,-0.883616,-4.410166,-0.839346,0.854771,-5.904241,-0.854260,0.843764,-5.946156,-0.734020,-0.146177,-0.663210,Walking
19,8,0,020000,-6.022861,-0.844323,-4.887244,-0.822773,0.863591,-5.863939,-0.839346,0.854771,-5.904241,-0.698418,-0.131021,-0.703595,Walking
19,82,0,020000,-5.552842,-0.829576,-5.349979,-0.805050,0.869569,-5.824647,-0.822773,0.863591,-5.863939,-0.656365,-0.115035,-0.745622,Walking
19,84,0,020000,-5.080254,-0.720179,-5.794641,-0.786930,0.874297,-5.786284,-0.805050,0.869569,-5.824647,-0.610218,-0.097507,-0.786210,Walking
19,86,0,019999,-4.676589,-0.777096,-6.249144,-0.769543,0.874603,-5.750211,-0.786930,0.874297,-5.786284,-0.565341,-0.080776,-0.820893,Walking
19,88,0,020000,-4.341262,-0.682913,-6.586494,-0.753154,0.874028,-5.715597,-0.769543,0.874603,-5.750211,-0.526068,-0.066682,-0.847825,Walking
19,9,0,020000,-4.123687,-0.685080,-6.878925,-0.738519,0.871402,-5.683052,-0.753154,0.874028,-5.715597,-0.494945,-0.056451,-0.867089,Walking
19,92,0,020000,-4.073787,-0.741010,-7.148816,-0.726667,0.866690,-5.653742,-0.738519,0.871402,-5.683052,-0.475675,-0.051520,-0.878111,Walking
19,94,0,019999,-4.047193,-0.795509,-7.287591,-0.716282,0.860751,-5.626135,-0.726667,0.866690,-5.653742,-0.465491,-0.050821,-0.883592,Walking
19,96,0,020000,-4.420814,-0.973180,-7.538543,-0.712814,0.851968,-5.603880,-0.716282,0.860751,-5.626135,-0.468321,-0.054439,-0.881880,Walking
19,98,0,020000,-4.662830,-1.078013,-7.530211,-0.711272,0.842445,-5.583128,-0.712814,0.851968,-5.603880,-0.483173,-0.061353,-0.873373,Walking
20,0,020000,-5.068340,-1.216553,-7.545468,-0.713707,0.831750,-5.565156,-0.711272,0.842445,-5.583128,-0.504237,-0.069499,-0.860764,Walking
20,02,0,020000,-5.424134,-1.410251,-7.454870,-0.717854,0.819060,-5.548821,-0.713707,0.831750,-5.565156,-0.531786,-0.079081,-0.843178,Walking
20,04,0,019999,-5.752702,-1.566023,-7.298689,-0.722520,0.805309,-5.533549,-0.717854,0.819060,-5.548821,-0.562626,-0.089543,-0.821848,Walking
20,06,0,020000,-6.258728,-1.637232,-7.062873,-0.730340,0.792787,-5.518879,-0.722520,0.805309,-5.533549,-0.598141,-0.103073,-0.794735,Walking
20,08,0,020000,-6.653726,-1.743995,-6.788485,-0.738373,0.781378,-5.505290,-0.730340,0.792787,-5.518879,-0.637317,-0.119627,-0.761260,Walking
20,1,0,020000,-7.087088,-1.802873,-6.490906,-0.747237,0.772198,-5.493279,-0.738373,0.781378,-5.505290,-0.677258,-0.136992,-0.722879,Walking
20,12,0,019999,-7.470527,-1.838641,-6.166147,-0.755716,0.765741,-5.483508,-0.747237,0.772198,-5.493279,-0.718300,-0.154513,-0.678359,Walking
20,14,0,020000,-7.842221,-1.914572,-5.764400,-0.763648,0.761094,-5.475559,-0.755716,0.765741,-5.483508,-0.758986,-0.171481,-0.628120,Walking
20,16,0,020000,-8.220258,-1.797852,-5.320020,-0.771362,0.761913,-5.469755,-0.763648,0.761094,-5.475559,-0.798631,-0.187439,-0.571888,Walking
20,18,0,020000,-8.560023,-1.797142,-4.748074,-0.778582,0.765503,-5.464506,-0.771362,0.761913,-5.469755,-0.835780,-0.201492,-0.510756,Walking
20,2,0,019999,-8.874559,-1.682194,-4.116273,-0.785637,0.773544,-5.459035,-0.778582,0.765503,-5.464506,-0.868686,-0.212465,-0.447485,Walking
20,22,0,020000,-9.108942,-1.575845,-3.423488,-0.791916,0.784877,-5.451890,-0.785637,0.773544,-5.459035,-0.896532,-0.218400,-0.385398,Walking
20,24,0,020000,-9.311628,-1.500219,-2.804870,-0.797723,0.797940,-5.444062,-0.791916,0.784877,-5.451890,-0.919599,-0.219506,-0.325813,Walking
20,26,0,020000,-9.537130,-1.384478,-2.164079,-0.804341,0.813096,-5.434840,-0.797723,0.797940,-5.444062,-0.938457,-0.218374,-0.267601,Walking
20,28,0,019999,-9.641886,-1.452441,-1.609646,-0.810114,0.826254,-5.425560,-0.804341,0.813096,-5.434840,-0.953435,-0.215125,-0.211385,Walking
20,3,0,020000,-9.678659,-1.597474,-1.077538,-0.814337,0.835028,-5.415767,-0.810114,0.826254,-5.425560,-0.965089,-0.207562,-0.159752,Walking
20,32,0,020000,-9.869466,-1.545452,-0.515706,-0.820670,0.843063,-5.404275,-0.814337,0.835028,-5.415767,-0.973781,-0.198487,-0.111142,Walking
20,34,0,020000,-9.970265,-1.490614,0.003273,-0.827877,0.850766,-5.392096,-0.820670,0.843063,-5.404275,-0.979605,-0.191213,-0.061739,Walking
20,36,0,019999,-10.146790,-1.556956,0.563659,-0.838118,0.856454,-5.378184,-0.827877,0.850766,-5.392096,-0.982134,-0.187704,-0.013456,Walking
20,38,0,020000,-8.026882,-4.446916,3.464052,-0.825338,0.844925,-5.259268,-0.838118,0.856454,-5.378184,-0.883371,-0.394544,-0.252965,Fall
20,4,0,020000,-5.283821,-4.352685,0.710635,-0.796941,0.867917,-5.153352,-0.825338,0.844925,-5.259268,-0.683347,-0.560882,-0.467385,Fall
20,42,0,020000,-3.469895,-5.221615,0.728337,-0.758647,0.895660,-5.041690,-0.796941,0.867917,-5.153352,-0.548883,-0.673673,-0.494866,Fall
20,44,0,019999,-3.447249,-6.095983,-0.217718,-0.741657,0.911355,-4.935729,-0.758647,0.895660,-5.041690,-0.438004,-0.701404,-0.562303,Fall
20,46,0,020000,-2.624951,-5.945220,-0.126863,-0.705894,0.926172,-4.825024,-0.741657,0.911355,-4.935729,-0.449855,-0.681553,-0.577162,Fall
20,48,0,020000,-4.202975,-7.240823,-1.689885,-0.709539,0.925998,-4.753433,-0.705894,0.926172,-4.825024,-0.409858,-0.737220,-0.537143,Fall
20,5,0,020000,-2.685160,-5.411225,-1.304255,-0.688658,0.962054,-4.669448,-0.709539,0.925998,-4.753433,-0.380143,-0.735374,-0.560997,Fall
20,52,0,020000,-2.137946,-5.569502,-2.552268,-0.677564,0.997570,-4.602114,-0.688658,0.962054,-4.669448,-0.274477,-0.748748,-0.603356,Fall
20,54,0,019999,-1.026660,-6.448035,-1.793939,-0.680892,1.035206,-4.535807,-0.677564,0.997570,-4.602114,-0.087691,-0.849133,-0.520849,Fall
20,56,0,020000,0.376586,-10.244380,0.202732,-0.675259,1.013451,-4.461372,-0.680892,1.035206,-4.535807,0.009677,-0.933400,-0.358708,Fall
20,58,0,020000,0.331137,-8.440210,0.864583,-0.675905,1.032441,-4.387731,-0.675259,1.013451,-4.461372,0.037048,-0.957155,-0.287197,Fall
20,6,0,020000,0.459136,-10.966940,1.131261,-0.679775,1.002036,-4.313841,-0.675905,1.032441,-4.387731,0.066526,-0.962968,-0.261278,Fall
20,62,0,019999,0.715962,-9.210847,0.707997,-0.687943,1.007272,-4.253903,-0.679775,1.002036,-4.313841,0.114619,-0.965615,-0.233345,Fall
20,64,0,020000,1.147138,-9.393502,-0.923031,-0.709189,0.997406,-4.202674,-0.687943,1.007272,-4.253903,0.225217,-0.907258,-0.355191,Fall
20,66,0,020000,2.202443,-11.117280,-1.340370,-0.714051,0.941871,-4.138507,-0.709189,0.997406,-4.202674,0.249295,-0.850212,-0.463672,Fall
20,68,0,020000,1.646047,-9.906216,-3.012157,-0.722223,0.907992,-4.099608,-0.714051,0.941871,-4.138507,0.209443,-0.837136,-0.505309,Fall
20,7,0,019999,1.343759,-9.546124,-3.763338,-0.728933,0.875111,-4.063566,-0.722223,0.907992,-4.099608,0.171178,-0.805499,-0.567335,Fall
20,72,0,020000,1.125946,-10.967370,-3.404976,-0.729410,0.811316,-4.014326,-0.728933,0.875111,-4.063566,0.117209,-0.792838,-0.598056,Fall
20,74,0,020000,-0.074321,-8.061512,-5.305615,-0.750164,0.803012,-3.999043,-0.729410,0.811316,-4.014326,0.098202,-0.779441,-0.618731,Fall
20,76,0,020000,1.533483,-10.792670,-4.221213,-0.738753,0.737098,-3.958401,-0.750164,0.803012,-3.999043,0.098157,-0.764223,-0.637439,Fall
20,78,0,019999,-0.639174,-8.274928,-4.649768,-0.732596,0.709309,-3.912935,-0.738753,0.737098,-3.958401,-0.096541,-0.701872,-0.705731,Fall
20,8,0,020000,-2.530041,-4.768949,-7.768052,-0.738107,0.725935,-3.913648,-0.732596,0.709309,-3.912935,-0.229816,-0.570874,-0.788218,Fall
20,82,0,020000,-1.714860,-4.738082,-7.995266,-0.743954,0.725855,-3.904081,-0.738107,0.725935,-3.913648,-0.145006,-0.482573,-0.863769,Fall
