% Universidad de Malaga - ETSI de Telecomunicacion (Spain)                         
% Date: 2016-12-03_17:52:32                                                        
% ID: Subject_04_ADL_OpeningDoor_1                                                 
% Name: Subject_04                                                                 
% Age: 27                                                                          
% Height(cm): 173                                                                  
% Weight(Kg): 90                                                                   
% Gender: M                                                                        
                                                                                    
% Type of Movement: ADL                                                            
% Type of Movement: FALSE                                                          
% Description of the movement: OpeningDoor                                         
% Trial: 1                                                                         
                                                                                    
% Number of Sensors: 5                                                             
                                                                                    
% Used Smartphone: LGE-lge-LG-H815-5.1                                             
% Smartphone's Accelerometer: LGE Accelerometer - Vendor: BOSCH                    
% --> Version: 1                                                                   
% --> Min - Max Delay: 5000us - 65535000us                                         
% --> Maximum Range: 16.000000263891405 G                                          
% --> Resolution: 1.2136514986004396E-4 G                                          
                                                                                    
% SensorTag's Accelerometer: MPU-9250 MEMS MotionTracking Device - Invensense      
% --> Maximum Range: 16 G                                                          
% --> Resolution: 0.00024 G                                                        
                                                                                    
% MAC Address; Sensor_ID; Position; Device Model                                   
%f8:95:c7:f3:ba:82; 0; RIGHTPOCKET; lge-LG-H815-5.1                                
%C4:BE:84:71:A5:02; 2; WAIST; SensorTag                                            
%B0:B4:48:B8:77:03; 4; ANKLE; SensorTag                                            
%C4:BE:84:70:0E:80; 3; WRIST; SensorTag                                            
%C4:BE:84:70:64:8A; 1; CHEST; SensorTag                                            
                                                                                    
% Sensor_Type:                                                                     
% Accelerometer = 0                                                                
% Gyroscope = 1                                                                    
% Magnetometer = 2                                                                 
                                                                                    
                                                                                    
% TimeStamp; Sample No; X-Axis; Y-Axis; Z-Axis; Sensor Type; Sensor ID;            
148;1;0.04300529509782791;0.9337454438209534;-0.1264750808477402;0;0
149;2;0.0434938482940197;0.9353324770927429;-0.1269636452198029;0;0
149;3;0.04459232091903687;0.9381393194198608;-0.1223254799842835;0;0
149;4;0.04227401688694954;0.9365538954734802;-0.1215926483273506;0;0
149;5;0.04398240521550179;0.9370408654212952;-0.1231796741485596;0;0
149;6;0.04544651508331299;0.9378966093063355;-0.1213483661413193;0;0
149;7;0.04642362520098686;0.9402149319648743;-0.1206155344843864;0;0
149;8;0.04630226269364357;0.9374080896377564;-0.1214697286486626;0;0
149;9;0.04544651508331299;0.9366752505302429;-0.120126985013485;0;0
149;10;0.0484992042183876;0.9388721585273743;-0.1195170655846596;0;0
149;11;0.04910911992192268;0.9393607378005981;-0.1211040914058685;0;0
149;12;0.04923203960061073;0.9381393194198608;-0.1192727908492088;0;0
149;13;0.04691217839717865;0.9374080896377564;-0.1223254799842835;0;0
149;14;0.04752209410071373;0.9360653162002564;-0.1206155344843864;0;0
149;15;0.04947476089000702;0.9364309310913086;-0.1191514283418655;0;0
149;16;0.05167325586080551;0.9363095760345459;-0.1224468424916267;0;0
149;17;0.05289309099316597;0.9364309310913086;-0.1243995055556297;0;0
149;18;0.05240453407168388;0.9364309310913086;-0.1220812052488327;0;0
149;19;0.0519159808754921;0.9356980919837952;-0.1228124797344208;0;0
149;20;0.05228317156434059;0.938506543636322;-0.1213483661413193;0;0
149;21;0.0519159808754921;0.9409477710723877;-0.1214697286486626;0;0
149;22;0.05264881253242493;0.938506543636322;-0.1217140108346939;0;0
149;23;0.05264881253242493;0.9374080896377564;-0.1204941794276238;0;0
149;24;0.0519159808754921;0.9381393194198608;-0.1225681975483894;0;0
149;25;0.05216025561094284;0.9389950633049011;-0.1228124797344208;0;0
149;26;0.05338164418935776;0.9392393827438355;-0.1220812052488327;0;0
150;27;0.04935339838266373;0.9374080896377564;-0.1197613403201103;0;0
