timestamp,count,delta,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,movementType,indexedLabel,velocity,velocity_0,velocity_1,velocity_2,V_t-1,acceleration,acceleration_0,acceleration_1,acceleration_2,x,y,z
2020-06-17 00:00:00.000000000,110.7,0.019997,-0.0972616,0.0902318,-0.6911757000000001,-0.0972707,0.0902399,-0.6911844,Transition,0,"[0.00045506826023893575, -0.000405060759113717, 0.00043506525978759904]",0.00045506826023893575,-0.000405060759113717,0.00043506525978759904,"[0.00045506826023893575, -0.000405060759113717, 0.00043506525978759904]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17 00:00:00.025076142,110.72,0.020003999999999997,-0.0975276,0.0901723,-0.6902364,-0.0972616,0.0902318,-0.6911757000000001,Walking,1,"[-0.01329734053189374, -0.002974405118976405, 0.04695560887822872]",-0.01329734053189374,-0.002974405118976405,0.04695560887822872,"[0.00045506826023893575, -0.000405060759113717, 0.00043506525978759904]","[-0.6874829430180303, -0.128441529687197, 2.3255620685083547]",-0.6874829430180303,-0.128441529687197,2.3255620685083547,-0.6874829430180303,-0.128441529687197,2.3255620685083547
2020-06-17 00:00:00.050152284,110.74,0.019997,-0.09627909999999999,0.09008709999999999,-0.6894027,-0.0975276,0.0901723,-0.6902364,Walking,1,"[0.06243436515477389, -0.004260639095864754, 0.041691253688050066]",0.06243436515477389,-0.004260639095864754,0.041691253688050066,"[-0.01329734053189374, -0.002974405118976405, 0.04695560887822872]","[3.7871533573369813, -0.06432134704647441, -0.2632572480961472]",3.7871533573369813,-0.06432134704647441,-0.2632572480961472,3.7871533573369813,-0.06432134704647441,-0.2632572480961472
2020-06-17 00:00:00.075228426,110.76,0.019997,-0.0949496,0.0899899,-0.6884910000000001,-0.09627909999999999,0.09008709999999999,-0.6894027,Walking,1,"[0.06648497274591175, -0.004860729109365991, 0.04559183877581436]",0.06648497274591175,-0.004860729109365991,0.04559183877581436,"[0.06243436515477389, -0.004260639095864754, 0.041691253688050066]","[0.202560763671444, -0.030009002025365685, 0.19505851316518946]",0.202560763671444,-0.030009002025365685,0.19505851316518946,0.202560763671444,-0.030009002025365685,0.19505851316518946
2020-06-17 00:00:00.100304568,110.78,0.020003999999999997,-0.09354370000000001,0.08987569999999999,-0.6874771000000001,-0.0949496,0.0899899,-0.6884910000000001,Walking,1,"[0.07028094381123715, -0.005708858228354766, 0.05068486302739513]",0.07028094381123715,-0.005708858228354766,0.05068486302739513,"[0.06648497274591175, -0.004860729109365991, 0.04559183877581436]","[0.18976060114604046, -0.04239797635416792, 0.2546002925205345]",0.18976060114604046,-0.04239797635416792,0.2546002925205345,0.18976060114604046,-0.04239797635416792,0.2546002925205345
2020-06-17 00:00:00.125380710,110.8,0.019997,-0.09206120000000001,0.08974770000000001,-0.686367,-0.09354370000000001,0.08987569999999999,-0.6874771000000001,Walking,1,"[0.0741361204180626, -0.006400960144020371, 0.05551332699905554]",0.0741361204180626,-0.006400960144020371,0.05551332699905554,"[0.07028094381123715, -0.005708858228354766, 0.05068486302739513]","[0.19278774850354816, -0.034610287326379184, 0.24145941749564484]",0.19278774850354816,-0.034610287326379184,0.24145941749564484,0.19278774850354816,-0.034610287326379184,0.24145941749564484
2020-06-17 00:00:00.150456852,110.82,0.020003999999999997,-0.0904767,0.0895316,-0.6850461,-0.09206120000000001,0.08974770000000001,-0.686367,Walking,1,"[0.07920915816836716, -0.010802839432114115, 0.06603179364126967]",0.07920915816836716,-0.010802839432114115,0.06603179364126967,"[0.0741361204180626, -0.006400960144020371, 0.05551332699905554]","[0.2536011672817715, -0.22004995441380448, 0.525818168477011]",0.2536011672817715,-0.22004995441380448,0.525818168477011,0.2536011672817715,-0.22004995441380448,0.525818168477011
2020-06-17 00:00:00.175532994,110.84,0.019997,-0.0888008,0.089253,-0.6835758999999999,-0.0904767,0.0895316,-0.6850461,Walking,1,"[0.08380757113567006, -0.013932089813472213, 0.07352102815422754]",0.08380757113567006,-0.013932089813472213,0.07352102815422754,"[0.07920915816836716, -0.010802839432114115, 0.06603179364126967]","[0.22995514163639047, -0.1564859919666999, 0.3745179033333934]",0.22995514163639047,-0.1564859919666999,0.3745179033333934,0.22995514163639047,-0.1564859919666999,0.3745179033333934
2020-06-17 00:00:00.200609137,110.86,0.020003999999999997,-0.087013,0.0888624,-0.6818554,-0.0888008,0.089253,-0.6835758999999999,Walking,1,"[0.08937212557488533, -0.019526094781044036, 0.08600779844030708]",0.08937212557488533,-0.019526094781044036,0.08600779844030708,"[0.08380757113567006, -0.013932089813472213, 0.07352102815422754]","[0.2781720875432551, -0.2796443195146882, 0.6242136715696633]",0.2781720875432551,-0.2796443195146882,0.6242136715696633,0.2781720875432551,-0.2796443195146882,0.6242136715696633
2020-06-17 00:00:00.225685279,110.88,0.019997,-0.0850893,0.0883315,-0.6798847,-0.087013,0.0888624,-0.6818554,Walking,1,"[0.09619942991448649, -0.026548982347352142, 0.0985497824673697]",0.09619942991448649,-0.026548982347352142,0.0985497824673697,"[0.08937212557488533, -0.019526094781044036, 0.08600779844030708]","[0.3414164294444746, -0.35119705787408645, 0.6271932803451828]",0.3414164294444746,-0.35119705787408645,0.6271932803451828,0.3414164294444746,-0.35119705787408645,0.6271932803451828
