timestamp,count,delta,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,movementType,indexedLabel,velocity,velocity_0,velocity_1,velocity_2,V_t-1,acceleration,acceleration_0,acceleration_1,acceleration_2,x,y,z
2020-06-17 00:00:00.000000000,34.96,0.02,-0.10889249999999999,0.0902043,-0.6970789,-0.1089094,0.09021549999999999,-0.6970874,Transition,0,"[0.0008450000000007063, -0.0005599999999994498, 0.0004250000000038945]",0.0008450000000007063,-0.0005599999999994498,0.0004250000000038945,"[0.0008450000000007063, -0.0005599999999994498, 0.0004250000000038945]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17 00:00:00.029259259,34.98,0.02,-0.1090295,0.0898702,-0.6942176,-0.10889249999999999,0.0902043,-0.6970789,Walking,1,"[-0.006850000000000606, -0.016705000000000192, 0.14306499999999778]",-0.006850000000000606,-0.016705000000000192,0.14306499999999778,"[0.0008450000000007063, -0.0005599999999994498, 0.0004250000000038945]","[-0.3847500000000656, -0.8072500000000371, 7.131999999999694]",-0.3847500000000656,-0.8072500000000371,7.131999999999694,-0.3847500000000656,-0.8072500000000371,7.131999999999694
2020-06-17 00:00:00.058518518,35.0,0.02,-0.10855299999999998,0.0897538,-0.6914738,-0.1090295,0.0898702,-0.6942176,Walking,1,"[0.02382500000000093, -0.005820000000000131, 0.13718999999999815]",0.02382500000000093,-0.005820000000000131,0.13718999999999815,"[-0.006850000000000606, -0.016705000000000192, 0.14306499999999778]","[1.5337500000000768, 0.544250000000003, -0.2937499999999815]",1.5337500000000768,0.544250000000003,-0.2937499999999815,1.5337500000000768,0.544250000000003,-0.2937499999999815
2020-06-17 00:00:00.087777777,35.02,0.02,-0.1078609,0.08985639999999999,-0.6882627,-0.10855299999999998,0.0897538,-0.6914738,Walking,1,"[0.03460499999999936, 0.005129999999999718, 0.1605550000000011]",0.03460499999999936,0.005129999999999718,0.1605550000000011,"[0.02382500000000093, -0.005820000000000131, 0.13718999999999815]","[0.5389999999999214, 0.5474999999999924, 1.1682500000001483]",0.5389999999999214,0.5474999999999924,1.1682500000001483,0.5389999999999214,0.5474999999999924,1.1682500000001483
2020-06-17 00:00:00.117037037,35.04,0.02,-0.1067526,0.090007,-0.6856745,-0.1078609,0.08985639999999999,-0.6882627,Walking,1,"[0.05541499999999963, 0.0075300000000007306, 0.12941000000000202]",0.05541499999999963,0.0075300000000007306,0.12941000000000202,"[0.03460499999999936, 0.005129999999999718, 0.1605550000000011]","[1.0405000000000135, 0.12000000000005062, -1.5572499999999545]",1.0405000000000135,0.12000000000005062,-1.5572499999999545,1.0405000000000135,0.12000000000005062,-1.5572499999999545
2020-06-17 00:00:00.146296296,35.06,0.019997,-0.10530429999999999,0.09010080000000001,-0.6838325999999999,-0.1067526,0.090007,-0.6856745,Walking,1,"[0.07242586387958261, 0.004690703605541081, 0.0921088163224515]",0.07242586387958261,0.004690703605541081,0.0921088163224515,"[0.05541499999999963, 0.0075300000000007306, 0.12941000000000202]","[0.8506707945983386, -0.14198611764062857, -1.8653389847252346]",0.8506707945983386,-0.14198611764062857,-1.8653389847252346,0.8506707945983386,-0.14198611764062857,-1.8653389847252346
2020-06-17 00:00:00.175555555,35.08,0.02,-0.10378530000000001,0.0899934,-0.6825436,-0.10530429999999999,0.09010080000000001,-0.6838325999999999,Walking,1,"[0.07594999999999894, -0.0053700000000003745, 0.06444999999999368]",0.07594999999999894,-0.0053700000000003745,0.06444999999999368,"[0.07242586387958261, 0.004690703605541081, 0.0921088163224515]","[0.17620680602081634, -0.5030351802770727, -1.3829408161228913]",0.17620680602081634,-0.5030351802770727,-1.3829408161228913,0.17620680602081634,-0.5030351802770727,-1.3829408161228913
2020-06-17 00:00:00.204814814,35.1,0.02,-0.1023395,0.0897279,-0.6813950999999999,-0.10378530000000001,0.0899934,-0.6825436,Walking,1,"[0.07229000000000055, -0.013275000000000092, 0.05742500000000539]",0.07229000000000055,-0.013275000000000092,0.05742500000000539,"[0.07594999999999894, -0.0053700000000003745, 0.06444999999999368]","[-0.18299999999991934, -0.3952499999999859, -0.35124999999941453]",-0.18299999999991934,-0.3952499999999859,-0.35124999999941453,-0.18299999999991934,-0.3952499999999859,-0.35124999999941453
2020-06-17 00:00:00.234074074,35.12,0.02,-0.1010553,0.08925360000000002,-0.6803199,-0.1023395,0.0897279,-0.6813950999999999,Walking,1,"[0.06420999999999996, -0.023714999999999153, 0.05375999999999714]",0.06420999999999996,-0.023714999999999153,0.05375999999999714,"[0.07229000000000055, -0.013275000000000092, 0.05742500000000539]","[-0.40400000000002934, -0.5219999999999531, -0.18325000000041225]",-0.40400000000002934,-0.5219999999999531,-0.18325000000041225,-0.40400000000002934,-0.5219999999999531,-0.18325000000041225
2020-06-17 00:00:00.263333333,35.14,0.02,-0.09997239999999999,0.0886033,-0.6792039999999999,-0.1010553,0.08925360000000002,-0.6803199,Walking,1,"[0.05414500000000058, -0.032515000000001015, 0.055795000000002926]",0.05414500000000058,-0.032515000000001015,0.055795000000002926,"[0.06420999999999996, -0.023714999999999153, 0.05375999999999714]","[-0.503249999999969, -0.4400000000000931, 0.10175000000028911]",-0.503249999999969,-0.4400000000000931,0.10175000000028911,-0.503249999999969,-0.4400000000000931,0.10175000000028911
2020-06-17 00:00:00.292592592,35.16,0.02,-0.0989819,0.0877346,-0.6780603999999999,-0.09997239999999999,0.0886033,-0.6792039999999999,Walking,1,"[0.04952499999999957, -0.043435, 0.05718000000000112]",0.04952499999999957,-0.043435,0.05718000000000112,"[0.05414500000000058, -0.032515000000001015, 0.055795000000002926]","[-0.2310000000000506, -0.5459999999999493, 0.06924999999990966]",-0.2310000000000506,-0.5459999999999493,0.06924999999990966,-0.2310000000000506,-0.5459999999999493,0.06924999999990966
2020-06-17 00:00:00.321851851,35.18,0.02,-0.09836500000000001,0.086695,-0.6769046000000001,-0.0989819,0.0877346,-0.6780603999999999,Walking,1,"[0.030844999999999484, -0.05198000000000008, 0.057789999999990904]",0.030844999999999484,-0.05198000000000008,0.057789999999990904,"[0.04952499999999957, -0.043435, 0.05718000000000112]","[-0.9340000000000043, -0.427250000000004, 0.03049999999948927]",-0.9340000000000043,-0.427250000000004,0.03049999999948927,-0.9340000000000043,-0.427250000000004,0.03049999999948927
