timestamp,count,delta,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,movementType,indexedLabel,velocity,velocity_0,velocity_1,velocity_2,V_t-1,acceleration,acceleration_0,acceleration_1,acceleration_2,x,y,z
2020-06-17 00:00:00.000000000,81.28,0.020003999999999997,-0.08393930000000001,0.09013370000000001,-0.6858476,-0.0839578,0.09014520000000001,-0.6858503999999999,Idle,0,"[0.000924815036992139, -0.0005748850229952821, 0.0001399720055918052]",0.000924815036992139,-0.0005748850229952821,0.0001399720055918052,"[0.000924815036992139, -0.0005748850229952821, 0.0001399720055918052]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17 00:00:00.027812500,81.3,0.019997,-0.0839274,0.09012600000000001,-0.6858467,-0.08393930000000001,0.09013370000000001,-0.6858476,Idle,0,"[0.0005950892633899647, -0.00038505775866376827, 4.500675101117012e-05]",0.0005950892633899647,-0.00038505775866376827,4.500675101117012e-05,"[0.000924815036992139, -0.0005748850229952821, 0.0001399720055918052]","[-0.016488761994407877, 0.00949278713464589, -0.004748975075293049]",-0.016488761994407877,0.00949278713464589,-0.004748975075293049,-0.016488761994407877,0.00949278713464589,-0.004748975075293049
2020-06-17 00:00:00.055625000,81.32,0.020003999999999997,-0.0839231,0.0901207,-0.6858466,-0.0839274,0.09012600000000001,-0.6858467,Idle,0,"[0.00021495700859821784, -0.00026494701059856166, 4.999000202878761e-06]",0.00021495700859821784,-0.00026494701059856166,4.999000202878761e-06,"[0.0005950892633899647, -0.00038505775866376827, 4.500675101117012e-05]","[-0.019002812177151916, 0.00600433653595314, -0.001999987542905987]",-0.019002812177151916,0.00600433653595314,-0.001999987542905987,-0.019002812177151916,0.00600433653595314,-0.001999987542905987
2020-06-17 00:00:00.083437500,81.34,0.019997,-0.0839233,0.09011680000000001,-0.685847,-0.0839231,0.0901207,-0.6858466,Idle,0,"[-1.0001500225321354e-05, -0.00019502925438752048, -2.000300045064271e-05]",-1.0001500225321354e-05,-0.00019502925438752048,-2.000300045064271e-05,"[0.00021495700859821784, -0.00026494701059856166, 4.999000202878761e-06]","[-0.011249612883109425, 0.0034964122723929176, -0.0012502875758124454]",-0.011249612883109425,0.0034964122723929176,-0.0012502875758124454,-0.011249612883109425,0.0034964122723929176,-0.0012502875758124454
2020-06-17 00:00:00.111250000,81.36,0.020003999999999997,-0.08393500000000001,0.0901198,-0.6858609,-0.0839233,0.09011680000000001,-0.685847,Idle,0,"[-0.0005848830233954897, 0.0001499700059982565, -0.0006948610277949974]",-0.0005848830233954897,0.0001499700059982565,-0.0006948610277949974,"[-1.0001500225321354e-05, -0.00019502925438752048, -2.000300045064271e-05]","[-0.028738328492809856, 0.017246513716545543, -0.03373615413639046]",-0.028738328492809856,0.017246513716545543,-0.03373615413639046,-0.028738328492809856,0.017246513716545543,-0.03373615413639046
2020-06-17 00:00:00.139062500,81.38,0.019997,-0.0839409,0.09012049999999999,-0.6858747000000001,-0.08393500000000001,0.0901198,-0.6858609,Idle,0,"[-0.00029504425663795807, 3.5005250787236756e-05, -0.0006901035155305177]",-0.00029504425663795807,3.5005250787236756e-05,-0.0006901035155305177,"[-0.0005848830233954897, 0.0001499700059982565, -0.0006948610277949974]","[0.01449411245474479, -0.005749100125569823, 0.00023791129991897441]",0.01449411245474479,-0.005749100125569823,0.00023791129991897441,0.01449411245474479,-0.005749100125569823,0.00023791129991897441
2020-06-17 00:00:00.166875000,81.4,0.020003999999999997,-0.0839329,0.0901151,-0.6858874,-0.0839409,0.09012049999999999,-0.6858747000000001,Idle,0,"[0.0003999200159965069, -0.0002699460107972779, -0.0006348730253937523]",0.0003999200159965069,-0.0002699460107972779,-0.0006348730253937523,"[-0.00029504425663795807, 3.5005250787236756e-05, -0.0006901035155305177]","[0.03474126537864752, -0.015244514176390457, 0.0027609723123757923]",0.03474126537864752,-0.015244514176390457,0.0027609723123757923,0.03474126537864752,-0.015244514176390457,0.0027609723123757923
2020-06-17 00:00:00.194687500,81.42,0.019997,-0.0839198,0.0901091,-0.6858846000000001,-0.0839329,0.0901151,-0.6858874,Idle,0,"[0.0006550982647398109, -0.0003000450067513127, 0.00014002100314894703]",0.0006550982647398109,-0.0003000450067513127,0.00014002100314894703,"[0.0003999200159965069, -0.0002699460107972779, -0.0006348730253937523]","[0.012760826561149373, -0.0015051755740378451, 0.038750514004235605]",0.012760826561149373,-0.0015051755740378451,0.038750514004235605,0.012760826561149373,-0.0015051755740378451,0.038750514004235605
2020-06-17 00:00:00.222500000,81.43999000000001,0.019997,-0.08390600000000001,0.09010370000000001,-0.6858735,-0.0839198,0.0901091,-0.6858846000000001,Idle,0,"[0.0006901035155270477, -0.00027004050607534866, 0.0005550832624914553]",0.0006901035155270477,-0.00027004050607534866,0.0005550832624914553,"[0.0006550982647398109, -0.0003000450067513127, 0.00014002100314894703]","[0.0017505251181295564, 0.0015004501013133993, 0.020756226401085574]",0.0017505251181295564,0.0015004501013133993,0.020756226401085574,0.0017505251181295564,0.0015004501013133993,0.020756226401085574
2020-06-17 00:00:00.250312500,81.46,0.020003999999999997,-0.083908,0.0900989,-0.6858801,-0.08390600000000001,0.09010370000000001,-0.6858735,Idle,0,"[-9.99800039986064e-05, -0.00023995200959873664, -0.00032993401319574803]",-9.99800039986064e-05,-0.00023995200959873664,-0.00032993401319574803,"[0.0006901035155270477, -0.00027004050607534866, 0.0005550832624914553]","[-0.03949627672093852, 0.001504123999030795, -0.04424201538128392]",-0.03949627672093852,0.001504123999030795,-0.04424201538128392,-0.03949627672093852,0.001504123999030795,-0.04424201538128392
